sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PL,3471,2019,Dispõe sobre a garantia de acervo mínimo de livros às famílias de estudantes da educação básica.,137279,senado,Educação,Senador Jorge Kajuru (PSB/GO),https://www25.senado.leg.br/web/atividade/materias/-/materia/137279
PRS,31,2019,"Dispõe sobre medidas de economia administrativa e financeira no Senado Federal, altera o Regulamento Administrativo do Senado Federal e o Regimento Interno do Senado Federal, e dá outras providências.",136082,senado,Nao especificado,Senador Lasier Martins (PODE/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/136082
PL,576,2019,"Concede isenção do Imposto sobre Produtos Industrializados (IPI), da contribuição para o PIS/PASEP e da COFINS incidentes sobre veículos para transporte coletivo de estudantes, quando adquiridos por Prefeituras Municipais e pelo Distrito Federal, bem como por profissionais autônomos e suas cooperativas habilitados e dedicados exclusivamente ao transporte escolar.",135137,senado,Tributação,Senador Alvaro Dias (PODE/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/135137
PL,3692,2019,"Altera a Lei nº 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência), para obrigar hospitais e estabelecimentos de saúde de médio e grande portes a disporem de equipamentos adequados às pessoas com deficiência.",137401,senado,Direitos humanos e minorias,Senador Paulo Paim (PT/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/137401
PL,2027,2019,"Altera a Lei nº 11.340, de 7 de agosto de 2006, para vedar a nomeação de condenados por crime de violência contra a mulher.",136162,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senador Jorge Kajuru (PSB/GO),https://www25.senado.leg.br/web/atividade/materias/-/materia/136162
PL,3677,2019,"Altera o art. 180 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tipificar a conduta de induzir ou instigar alguém a praticar o crime de receptação.",137383,senado,Direito penal e processual penal,Senador Marcos do Val (CIDADANIA/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/137383
PL,598,2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir conteúdo sobre a prevenção da violência contra a mulher nos currículos da educação básica.",135145,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senador Plínio Valério (PSDB/AM),https://www25.senado.leg.br/web/atividade/materias/-/materia/135145
PL,1161,2019,"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto e dá outras providências, para incentivar e desenvolver o desporto nos sistemas de ensino.",135459,senado,Desporto e lazer,Senadora Leila Barros (PSB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/135459
PLP,163,2019,"Altera as Leis nº 9.249, de 26 de dezembro de 1995, 9.250, de 26 de dezembro de 1995, 11.033, de 21 de dezembro de 2004, e 11.482, de 31 de maio de 2007 e a Lei Complementar nº 123, de 14 de dezembro de 2006, para alterar a tabela do Imposto de Renda da Pessoa Física e as deduções previstas à base de cálculo desse imposto; incluir a tributação de lucros ou dividendos creditados a pessoa física, excluir a dedução dos juros sobre capital próprio e modificar a tributação de ativos financeiros.",137407,senado,Tributação,Senador Angelo Coronel (PSD/BA),https://www25.senado.leg.br/web/atividade/materias/-/materia/137407
PL,3709,2019,"Destinar 1% (um por cento) da arrecadação das modalidades lotéricas às secretarias de saúde dos Estados e do Distrito Federal, alterando os arts. 15 a 18 e 20 da Lei nº 13.756, de 12 de dezembro de 2018, que dispõe sobre o Fundo Nacional de Segurança Pública (FNSP), sobre a destinação do produto da arrecadação das loterias e sobre a promoção comercial e a modalidade lotérica denominada apostas de quota fixa.",137422,senado,Saúde,Senador Mecias de Jesus (PRB/RR),https://www25.senado.leg.br/web/atividade/materias/-/materia/137422
PL,643,2019,"Dispõe sobre o atendimento a condições de preservação ambiental e de saúde e segurança dos trabalhadores, para a realização das atividades de lavra mineral no país.",135181,senado,Minas e energia,Senador Veneziano Vital do Rêgo (PSB/PB),https://www25.senado.leg.br/web/atividade/materias/-/materia/135181
PL,1769,2019,"Estabelece definições e características para os produtos derivados de cacau, percentual mínimo de cacau nos chocolates e disciplina a informação do percentual total de cacau nos rótulos desses produtos, nacionais e importados, comercializados em todo o território nacional.",135966,senado,Defesa do consumidor,Senador Zequinha Marinho (PSC/PA),https://www25.senado.leg.br/web/atividade/materias/-/materia/135966
PEC,40,2019,"Altera o § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, para retirar da base de cálculo do teto de gastos as despesas de investimentos públicos ou outras despesas que contribuam diretamente para a formação bruta de capital fixo.",136141,senado,Planejamento e orçamento,"Senador Rogério Carvalho (PT/SE), Senador Alvaro Dias (PODE/PR), Senador Angelo Coronel (PSD/BA), Senador Eduardo Braga (MDB/AM), Senador Eduardo Girão (PODE/CE), Senadora Eliziane Gama (CIDADANIA/MA), Senador Elmano Férrer (PODE/PI), Senador Flávio Arns (REDE/PR), Senador Humberto Costa (PT/PE), Senador Irajá (PSD/TO), Senador Jaques Wagner (PT/BA), Senador Jean Paul Prates (PT/RN), Senador Jorge Kajuru (PSB/GO), Senador Jorginho Mello (PR/SC), Senadora Leila Barros (PSB/DF), Senador Major Olimpio (PSL/SP), Senador Marcelo Castro (MDB/PI), Senador Mecias de Jesus (PRB/RR), Senador Otto Alencar (PSD/BA), Senador Paulo Paim (PT/RS), Senador Paulo Rocha (PT/PA), Senador Randolfe Rodrigues (REDE/AP), Senador Renan Calheiros (MDB/AL), Senador Rodrigo Pacheco (DEM/MG), Senador Wellington Fagundes (PR/MT), Senador Weverton (PDT/MA), Senadora Zenaide Maia (PROS/RN)",https://www25.senado.leg.br/web/atividade/materias/-/materia/136141
PL,3030,2019,"Altera a Lei 9.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente no tocante ao instituto da internação.",136880,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senador Fabiano Contarato (REDE/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/136880
PL,3789,2019,Institui o Dia Nacional do Espiritismo.,137483,senado,Data comemorativa,Senador Eduardo Girão (PODEMOS/CE),https://www25.senado.leg.br/web/atividade/materias/-/materia/137483
PEC,5,2019,"Insere o inciso XVI no art. 93 da Constituição Federal, para positivar a possibilidade de execução provisória da pena, após a condenação por órgão colegiado.",135253,senado,Direito penal e processual penal,"Senador Oriovisto Guimarães (PODE/PR), Senador Alessandro Vieira (PPS/SE), Senador Alvaro Dias (PODE/PR), Senador Carlos Viana (PSD/MG), Senadora Daniella Ribeiro (PP/PB), Senador Eduardo Girão (PODE/CE), Senadora Eliziane Gama (PPS/MA), Senador Elmano Férrer (PODE/PI), Senador Esperidião Amin (PP/SC), Senador Fabiano Contarato (REDE/ES), Senador Flávio Arns (REDE/PR), Senador Flávio Bolsonaro (PSL/RJ), Senador Jarbas Vasconcelos (MDB/PE), Senador Jorge Kajuru (PSB/GO), Senador Jorginho Mello (PR/SC), Senador Lasier Martins (PODE/RS), Senadora Leila Barros (PSB/DF), Senador Luis Carlos Heinze (PP/RS), Senadora Mailza Gomes (PP/AC), Senador Major Olimpio (PSL/SP), Senadora Mara Gabrilli (PSDB/SP), Senador Otto Alencar (PSD/BA), Senador Randolfe Rodrigues (REDE/AP), Senador Reguffe (S/Partido/DF), Senador Rodrigo Cunha (PSDB/AL), Senador Romário (PODE/RJ), Senadora Rose de Freitas (PODE/ES), Senadora Selma Arruda (PSL/MT), Senadora Soraya Thronicke (PSL/MS), Senador Styvenson Valentim (PODE/RN), Senador Tasso Jereissati (PSDB/CE), Senador Vanderlan Cardoso (PP/GO)",https://www25.senado.leg.br/web/atividade/materias/-/materia/135253
PL,1272,2019,Estabelece critérios de transparência para a cobrança de dívidas dos consumidores.,135543,senado,Defesa do consumidor,Senador Izalci Lucas (PSDB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/135543
PL,1308,2019,"Altera a Lei nº 11.771, de 17 de setembro de 2008, para incluir no dispositivo legal, como objetivo da Política Nacional de Turismo o estímulo à interiorização do turismo e a valorização do turismo religioso.",135584,senado,Turismo,Senador Styvenson Valentim (PODE/RN),https://www25.senado.leg.br/web/atividade/materias/-/materia/135584
PL,4032,2019,"Altera a Lei nº 8.906, de 04 de julho de 1994, que dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil (OAB), para estabelecer que a OAB prestará contas ao Tribunal de Contas da União e deverá garantir aos cidadãos o direito fundamental de acesso a informações, nos termos da Lei nº 12.527, de 18 de novembro de 2011.",137787,senado,Administração pública: órgãos públicos,Senadora Juíza Selma (PSL/MT),https://www25.senado.leg.br/web/atividade/materias/-/materia/137787
PL,581,2019,"Altera a Lei nº 10.101, de 19 de dezembro de 2000, para dar à participação dos trabalhadores nos lucros ou resultados das empresas o mesmo tratamento fiscal dado à distribuição de lucros ou dividendos aos sócios ou acionistas.",135128,senado,Trabalho e emprego,Senador Alvaro Dias (PODE/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/135128
PL,1551,2019,"Revoga o Capítulo IV – Da Reserva Legal, da Lei Nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para garantir o direito constitucional de propriedade.",135799,senado,Meio ambiente,Senador Marcio Bittar (MDB/AC),https://www25.senado.leg.br/web/atividade/materias/-/materia/135799
MPV,885,2019,"Altera a Lei nº 7.560, de 19 de dezembro de 1986, para alterar disposições acerca do Fundo Nacional Antidrogas, a Lei nº 11.343, de 23 de agosto de 2006, que estabelece normas para repressão à produção não autorizada e ao tráfico ilícito de drogas, e a Lei nº 8.745, de 9 de dezembro de 1993, que dispõe sobre a contratação por tempo determinado para atender a necessidade temporária de excepcional interesse público.",137323,senado,Segurança pública, Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137323
PEC,22,2019,"Altera o Ato das Disposições Constitucionais Transitórias, para fixar o valor mínimo a ser aplicado, anualmente, pelos Estados, pelo Distrito Federal e pelos Municípios, em ações e serviços públicos de saúde e em manutenção e desenvolvimento do ensino.",135851,senado,Planejamento e orçamento,"Senador Alvaro Dias (PODE/PR), Senador Acir Gurgacz (PDT/RO), Senador Alessandro Vieira (PPS/SE), Senador Angelo Coronel (PSD/BA), Senador Chico Rodrigues (DEM/RR), Senador Confúcio Moura (MDB/RO), Senador Dário Berger (MDB/SC), Senadora Eliziane Gama (PPS/MA), Senador Elmano Férrer (PODE/PI), Senador Flávio Arns (REDE/PR), Senador Humberto Costa (PT/PE), Senador Jayme Campos (DEM/MT), Senador Jean Paul Prates (PT/RN), Senador Jorge Kajuru (PSB/GO), Senador Lasier Martins (PODE/RS), Senador Lucas Barreto (PSD/AP), Senador Luis Carlos Heinze (PP/RS), Senador Marcio Bittar (MDB/AC), Senadora Maria do Carmo Alves (DEM/SE), Senador Mecias de Jesus (PRB/RR), Senador Oriovisto Guimarães (PODE/PR), Senador Paulo Rocha (PT/PA), Senador Plínio Valério (PSDB/AM), Senador Romário (PODE/RJ), Senadora Rose de Freitas (PODE/ES), Senadora Selma Arruda (PSL/MT), Senador Telmário Mota (PROS/RR), Senadora Zenaide Maia (PROS/RN)",https://www25.senado.leg.br/web/atividade/materias/-/materia/135851
PL,2235,2019,"Altera a Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), para estabelecer a reserva de ao menos trinta por cento das cadeiras de Deputado Federal, Deputado Estadual, Deputado Distrital e Vereador para cada um dos sexos e reservar, quando da renovação de dois terços do Senado Federal, uma vaga para candidaturas masculinas e outra vaga para candidaturas femininas.",136302,senado,Direito eleitoral e partidos políticos,Senador Luiz do Carmo (MDB/GO),https://www25.senado.leg.br/web/atividade/materias/-/materia/136302
PDL,255,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária e Cultural dos Comunicadores de Gandu e Região para executar serviço de radiodifusão comunitária no Município de Gandu, Estado da Bahia.",136701,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136701
PL,1256,2019,"Revoga o § 3º do art. 10 da Lei nº 9.504, de 30 de setembro de 1997, que prevê percentual de preenchimento mínimo de vagas para candidaturas de cada sexo.",135505,senado,Direito eleitoral e partidos políticos,Senador Angelo Coronel (PSD/BA),https://www25.senado.leg.br/web/atividade/materias/-/materia/135505
PRS,40,2019,Cria a Frente Parlamentar Mista em defesa dos mototaxistas e motofretistas,136575,senado,Nao especificado,Senador Zequinha Marinho (PSC/PA),https://www25.senado.leg.br/web/atividade/materias/-/materia/136575
PL,2620,2019,Esta Lei institui o Programa Nacional de Atenção ao Paciente Cardiológico – PROCARDIO.,136576,senado,Saúde,Senador Major Olimpio (PSL/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/136576
PL,2993,2019,Estabelece requisitos mínimos de transparência ativa na administração pública federal em matérias relacionadas à defesa agropecuária.,136872,senado,Organização político-administrativa do Estado,Senador Eduardo Gomes (MDB/TO),https://www25.senado.leg.br/web/atividade/materias/-/materia/136872
PLP,136,2019,"Altera a Lei Complementar nº 141, de 13 de janeiro de 2012, a fim de limitar o cômputo dos restos a pagar inscritos ao final do exercício financeiro no cálculo dos recursos mínimos a serem aplicados anualmente em ações e serviços públicos de saúde.",136878,senado,Saúde,Senador Rodrigo Pacheco (DEM/MG),https://www25.senado.leg.br/web/atividade/materias/-/materia/136878
PLP,178,2019,"Altera a Lei nº 4.737, de 15 de julho de 1965 – Código Eleitoral; a Lei Complementar nº 64, de 18 de maio de 1990 – Lei das Inelegibilidades; e a Lei nº 9.504, de 30 de setembro de 1997 – Lei das Eleições –, para dispor sobre as ações e sanções em face de descumprimento à cota de gênero nas candidaturas.",137680,senado,Direito eleitoral e partidos políticos,Senadora Renilde Bulhões (PROS/AL),https://www25.senado.leg.br/web/atividade/materias/-/materia/137680
PL,1400,2019,Obriga empresas de teleatendimento ou telemarketing a oferecerem serviços de ginástica laboral e atendimento psicológico a seus empregados.,135670,senado,Trabalho e emprego,Senador Veneziano Vital do Rêgo (PSB/PB),https://www25.senado.leg.br/web/atividade/materias/-/materia/135670
PL,1404,2019,Atribui aos corais da Amazônia a condição de Área de Preservação Permanente.,135672,senado,Meio ambiente,Senador Veneziano Vital do Rêgo (PSB/PB),https://www25.senado.leg.br/web/atividade/materias/-/materia/135672
PL,1768,2019,"Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 – Código de Processo Penal, para prever a possibilidade de conversão da prisão em flagrante em preventiva, no caso de reiterada prática de crimes contra o patrimônio.",135968,senado,Direito penal e processual penal,Senador Arolde de Oliveira (PSD/RJ),https://www25.senado.leg.br/web/atividade/materias/-/materia/135968
PL,2114,2019,"Altera a Lei nº 11.343, de 23 de agosto de 2006, que estabelece normas para repressão à produção não autorizada e ao tráfico ilícito de drogas.",136210,senado,Direito penal e processual penal, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136210
MPV,878,2019,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto do Patrimônio Histórico e Artístico Nacional.,135994,senado,Servidores públicos, Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/135994
PL,2157,2019,"Institui a Política Nacional de Prevenção ao Uso de Álcool, Tabaco e outras Drogas nas Escolas.",136249,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senador Styvenson Valentim (PODE/RN),https://www25.senado.leg.br/web/atividade/materias/-/materia/136249
PL,2710,2019,"Altera os arts. 82 e 250 da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para fixar o valor da multa imponível a hotéis, pensões, motéis ou congêneres que hospedarem criança ou adolescente desacompanhado dos pais ou responsável, ou sem autorização escrita destes ou da autoridade judiciária, e dá outras providências.",136647,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senadora Rose de Freitas (PODE/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/136647
PEC,98,2019,"Altera os arts. 165 e 166 da Constituição Federal, para estabelecer o regime de execução obrigatória das programações que especifica; dá nova redação ao art. 20 da Constituição Federal e aos arts. 107 e 115 do Ato das Disposições Constitucionais Transitórias; e revoga o § 1º do art. 167 da Constituição Federal.",137438,senado,Planejamento e orçamento, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137438
PL,2391,2019,"Altera a redação da Lei nº 10.741, de 1º de outubro de 2003, que dispõe sobre o Estatuto do Idoso e dá outras providências.",136384,senado,Saúde,Senador Major Olimpio (PSL/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/136384
PL,1211,2019,"Altera a Lei nº 9.503, de 23 de setembro de 1997 – Código de Trânsito Brasileiro, para tipificar como infração de trânsito o estacionamento de veículo obstruindo o acesso à rampa para pessoas com deficiência ou mobilidade reduzida.",135482,senado,Trânsito,Senador Fabiano Contarato (REDE/ES),https://www25.senado.leg.br/web/atividade/materias/-/materia/135482
PL,1399,2019,"Altera a Consolidação das leis do Trabalho (CLT), aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para instituir medidas de combate ao assédio de mulheres no ambiente de trabalho.",135673,senado,Trabalho e emprego,Senador Veneziano Vital do Rêgo (PSB/PB),https://www25.senado.leg.br/web/atividade/materias/-/materia/135673
PL,1706,2019,Dispõe sobre normas gerais para concessão do Passe Livre Estudantil.,135917,senado,Educação,Senador Izalci Lucas (PSDB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/135917
PL,2643,2019,"Acrescenta § 3º ao art. 156 da Lei nº 8.112, de 11 de dezembro de 1990, que dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais, para dispor sobre a obrigatoriedade da atuação de defesa técnica na defesa dos direitos do servidor público em processo administrativo disciplinar.",136594,senado,Servidores públicos,Senador Rodrigo Pacheco (DEM/MG),https://www25.senado.leg.br/web/atividade/materias/-/materia/136594
PEC,12,2019,"Modifica os §§ 1º e 2º do art. 46 da Constituição Federal, para reduzir o número de Senadores de três para dois, por Estado e pelo Distrito Federal.",135571,senado,Direito eleitoral e partidos políticos,"Senador Alvaro Dias (PODE/PR), Senador Alessandro Vieira (PPS/SE), Senador Antonio Anastasia (PSDB/MG), Senador Dário Berger (MDB/SC), Senador Eduardo Girão (PODE/CE), Senador Elmano Férrer (PODE/PI), Senador Esperidião Amin (PP/SC), Senador Humberto Costa (PT/PE), Senador Jarbas Vasconcelos (MDB/PE), Senador Jayme Campos (DEM/MT), Senador Jorge Kajuru (PSB/GO), Senador Lasier Martins (PODE/RS), Senadora Leila Barros (PSB/DF), Senador Luis Carlos Heinze (PP/RS), Senador Nelsinho Trad (PSD/MS), Senador Oriovisto Guimarães (PODE/PR), Senador Paulo Paim (PT/RS), Senador Paulo Rocha (PT/PA), Senador Plínio Valério (PSDB/AM), Senador Randolfe Rodrigues (REDE/AP), Senador Reguffe (S/Partido/DF), Senador Romário (PODE/RJ), Senadora Rose de Freitas (PODE/ES), Senadora Soraya Thronicke (PSL/MS), Senador Styvenson Valentim (PODE/RN), Senador Tasso Jereissati (PSDB/CE), Senador Weverton (PDT/MA)",https://www25.senado.leg.br/web/atividade/materias/-/materia/135571
PL,4146,2019,"Acrescenta dispositivos à Lei nº 7.802, de 11 de julho de 1989, para introduzir conceitos relativos a produto novo, produto equivalente e avaliação de risco, e estabelecer procedimentos relativos à avaliação de risco, classificação e registro de produtos.",137828,senado,"Agricultura, pecuária e abastecimento",Senador Luis Carlos Heinze (PP/RS),https://www25.senado.leg.br/web/atividade/materias/-/materia/137828
PL,3478,2019,"Altera a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para dispor sobre biografias.",137266,senado,Direito civil e processual civil,Senador Styvenson Valentim (PODE/RN),https://www25.senado.leg.br/web/atividade/materias/-/materia/137266
PDL,490,2019,"Aprova o ato que outorga autorização à Associação Comunitária de Radiodifusão Tabajara FM para executar serviço de radiodifusão comunitária no Município de Petrolina, Estado de Pernambuco.",137802,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137802
PL,718,2019,"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto e dá outras providências, para dispor sobre a competência fiscalizadora de órgãos e instituições no cumprimento das garantias de assistência global aos atletas das categorias de base.",135229,senado,Desporto e lazer,Senadora Leila Barros (PSB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/135229
PL,1983,2019,"Altera a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para estabelecer a responsabilidade de toda a cadeia de fornecedores de produtos ou serviços na hipótese de dano causados a terceiros.",136136,senado,Direito civil e processual civil,Senador Roberto Rocha (PSDB/MA),https://www25.senado.leg.br/web/atividade/materias/-/materia/136136
PL,2109,2019,"Confere ao Município de Sant’Ana do Livramento, no Estado do Rio Grande do Sul, o título de Capital Nacional da Ovelha.",136205,senado,Homenagem cívica, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/136205
PL,3913,2019,"Proíbe o licenciamento ambiental de barragens de rejeitos e de barragens de
resíduos industriais novas, estabelece regras de segurança e prazo para o
descomissionamento das barragens de rejeitos e das barragens de resíduos
industriais em construção ou existentes, ativas e inativas, e institui a Taxa de
Fiscalização de Segurança de Barragens de Rejeitos (TFSBR).",137599,senado,Meio ambiente, CPI de Brumadinho,https://www25.senado.leg.br/web/atividade/materias/-/materia/137599
MPV,889,2019,"Altera a Lei Complementar nº 26, de 11 de setembro de 1975, para dispor sobre a possibilidade de movimentação das contas do Programa de Integração Social - PIS e do Programa de Formação do Patrimônio do Servidor Público - Pasep, e a Lei nº 8.036, de 11 de maio de 1990, para instituir a modalidade de saque-aniversário no Fundo de Garantia do Tempo de Serviço - FGTS, e dá outras providências.",137834,senado,Previdência social, Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/137834
PL,992,2019,"Acrescenta o art. 294-A ao Decreto-Lei nº 3.689, de 3 de outubro de 1941 – Código de Processo Penal, para determinar o afastamento imediato do detentor de mandato eletivo em caso de prisão em flagrante, preventiva ou temporária.",135393,senado,Direito penal e processual penal,Senador Randolfe Rodrigues (REDE/AP),https://www25.senado.leg.br/web/atividade/materias/-/materia/135393
PL,1612,2019,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para condicionar a devolução da Carteira Nacional de Habilitação ao condutor reincidente na infração da Lei nº 11.705, de 19 de junho de 2008, à realização de avaliação médico-psicológica, que poderá cominar na necessidade de participação em programa educativo sobre álcool e outras drogas e na participação em tratamento médico-psicológico.",135833,senado,Segurança pública,Senador Styvenson Valentim (PODE/RN),https://www25.senado.leg.br/web/atividade/materias/-/materia/135833
PL,555,2019,"Altera a Lei nº 9.096, de 19 de setembro de 1995 e revoga dispositivos da Lei nº 9.504, de 30 de setembro de 1997, para extinguir o Fundo Especial de Financiamento de Campanha – FEFC.",135334,senado,Direito eleitoral e partidos políticos,Senador Major Olimpio (PSL/SP),https://www25.senado.leg.br/web/atividade/materias/-/materia/135334
PL,3224,2019,"Revoga o §1º do art. 3º da Lei nº 13.649, de 11 de abril de 2018, que dispõe sobre o Serviço de Retransmissão de Rádio (RTR) na Amazônia Legal.",137057,senado,Comunicações,Senador Wellington Fagundes (PL/MT),https://www25.senado.leg.br/web/atividade/materias/-/materia/137057
PL,3523,2019,"Altera a Lei nº 11.930, de 22 de abril de 2009, para facilitar a localização de doadores cadastrados no Registro Nacional de Doadores de Medula Óssea (Redome).",137309,senado,Saúde, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137309
PL,2170,2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir empreendedorismo, matemática financeira, educação moral e cívica e organização social e política do Brasil - OSPB no rol dos temas transversais obrigatórios da educação básica.",136251,senado,Educação,Senador Flávio Bolsonaro (PSL/RJ),https://www25.senado.leg.br/web/atividade/materias/-/materia/136251
PL,4108,2019,"Institui o Marco Legal do Reempreendedorismo por meio da alteração da Lei nº 11.101, de 9 de fevereiro de 2005, que regula a recuperação judicial, a extrajudicial e a falência e estabelece o procedimento extrajudicial de encerramento da atividade das microempresas e empresas de pequeno porte, e dá outras providências.",137798,senado,Direito civil e processual civil,Senador Angelo Coronel (PSD/BA),https://www25.senado.leg.br/web/atividade/materias/-/materia/137798
PL,586,2019,"Altera a Lei nº 7.713, de 22 dezembro de 1988, para isentar do imposto de renda das pessoas físicas os rendimentos correspondentes a honorários por serviços prestados ao Sistema Único de Saúde por profissionais de saúde.",135135,senado,Tributação,Senador Alvaro Dias (PODE/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/135135
PL,639,2019,"Altera o art. 32 da Lei nº 9.605, de 12 de fevereiro de 1998, para tipificar como crime de maus-tratos a conduta do agente público que, injustificadamente, sacrificar animais apreendidos ou deixar de soltá-los em seu habitat natural ou de destiná-los a pessoas ou entidades que por eles queiram se responsabilizar.",135158,senado,Meio ambiente,Senador Telmário Mota (PROS/RR),https://www25.senado.leg.br/web/atividade/materias/-/materia/135158
PL,3589,2019,"Altera a Lei nº 5.991, de 17 de dezembro de 1973, que dispõe sobre o controle sanitário do comércio de drogas, medicamentos, insumos farmacêuticos e correlatos, e dá outras providências, para permitir a dispensação de medicamentos em todos os estabelecimentos comerciais.",137330,senado,Saúde,Senador Flávio Bolsonaro (PSL/RJ),https://www25.senado.leg.br/web/atividade/materias/-/materia/137330
PL,3469,2019,"Cria serviço nacional de apoio à pessoa idosa com dependência, a ser prestado pelas entidades constituintes do Sistema S.",137262,senado,"Família, proteção a crianças, adolescentes, mulheres e idosos",Senador Jorge Kajuru (PSB/GO),https://www25.senado.leg.br/web/atividade/materias/-/materia/137262
PL,3966,2019,"Acrescenta o inciso XII ao art. 473 da Consolidação das Leis do Trabalho – CLT, aprovada pelo Decreto-Lei n.º 5.452, de 1º de maio de 1943, para permitir que o responsável por menor de 18 anos possa se ausentar do serviço para acompanha-lo para participar em competições esportivas, nas condições que especifica.",137660,senado,Desporto e lazer,Senador Confúcio Moura (MDB/RO),https://www25.senado.leg.br/web/atividade/materias/-/materia/137660
PRS,54,2019,Institui o Programa Escola no Senado que tem por objetivo promover e divulgar as funções do Legislativo e a Democracia nas Escolas do Brasil.,137104,senado,Nao especificado,Senadora Leila Barros (PSB/DF),https://www25.senado.leg.br/web/atividade/materias/-/materia/137104
PDL,472,2019,"Aprova o ato que renova a permissão outorgada à SAC – Sistema Ararense de Comunicação Ltda. para explorar serviço de radiodifusão sonora em frequência modulada no Município de Araras, Estado de São Paulo.",137736,senado,Nao especificado, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137736
PL,2168,2019,"Altera a redação do § 2º do art. 63 da Lei 8.906, de 4 de julho de 1994, para permitir que jovens advogados, com mais de dois anos de efetivo exercício profissional, possam disputar as eleições da Ordem dos Advogados do Brasil.",136256,senado,Trabalho e emprego,Senador Alvaro Dias (PODE/PR),https://www25.senado.leg.br/web/atividade/materias/-/materia/136256
PL,2744,2019,"Altera a Lei nº 7.565, de 19 de dezembro de 1986, que “dispõe sobre o Código Brasileiro de Aeronáutica”, para disciplinar o serviço de emergência médica nos aeroportos.",136661,senado,Direito aeronáutico e direito espacial,Senador Veneziano Vital do Rêgo (PSB/PB),https://www25.senado.leg.br/web/atividade/materias/-/materia/136661
PL,2788,2019,"Institui a Política Nacional de Direitos das Populações Atingidas por Barragens (PNAB); discrimina os direitos das Populações Atingidas por Barragens (PAB); prevê o Programa de Direitos das Populações Atingidas por Barragens (PDPAB); estabelece regras de responsabilidade social do empreendedor; revoga dispositivos da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943; e dá outras providências.",138122,senado,Meio ambiente, Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/138122
