id_parlamentar,D1,D2
107283,1.1453517627808243,-0.6430208319983521
108338,-0.4755656881769051,-0.16807257832218744
109429,-0.45151755763298373,-0.13198305395702048
112437,-0.5323840058325804,-0.2343874236941373
115746,-0.706658800901167,-0.48853488449515103
116379,-0.5497167847865695,-0.1499334743090425
121948,-1.0011943678435171,-0.7595588667901508
122158,-0.27190799927858034,-0.006056601439219349
122466,-0.7011236701105006,-0.4230744248365584
122974,-0.49401575509817486,-0.37649882075242097
128760,-0.4946933553955993,0.12131443468230481
129618,-0.12397715186886463,-0.3216136036127868
132504,1.3745466160925122,-0.6709374919590866
133439,0.49762153554871486,-0.1152566665028344
133810,-0.28773130972341343,0.006454433258453741
133968,0.516431478050066,-0.09929282048212178
134812,1.3811183161968819,0.15306690898893896
135054,-0.6086884494908013,-0.3233804067238284
136811,-0.4900102498491746,0.12053988479227117
137070,-0.7727920932805551,-0.5504851871523132
139285,0.7071297123318888,-0.06421226235427219
141335,1.0850231409164317,-0.586095061743648
141391,-0.12814520373350047,0.2891551779255911
141398,1.0339275880618648,-0.5294982047818909
141401,-0.25818214314777754,-0.1461766125729916
141405,-0.473904021541554,-0.03340036231625238
141408,-0.557631426868233,-0.32973461933547904
141411,0.4271408150961598,-0.030297122848235724
141417,-0.6626437824338449,-0.4050248777405859
141421,-0.4227667176279627,-0.39954302308816914
141422,-0.4874280925038586,-0.08569140802365699
141427,-0.33919313524206496,-0.03640466498709057
141428,-0.585793461126282,-0.08439720946849544
141431,-0.4485698294260009,-0.16327993322838602
141434,-0.4451100577186553,-0.2228811083644557
141439,0.5852752348162545,-0.13391124755606101
141450,-0.37879184736317717,-0.0549918697885623
141458,-0.8368059620498904,-0.2057551592616872
141459,-0.7693946332999709,-0.4761742762178648
141464,1.1156567710450846,-0.6069318821202457
141470,1.0081613423198974,-0.4784660906264913
141488,1.2018066738914748,-0.5315928871136543
141508,0.488648405160098,0.16334549543552337
141513,-0.3974427864161733,-0.04059849054583801
141516,-0.30284516259022093,0.025385900643360458
141518,-0.10948826427763926,-0.4315914130407326
141523,-0.32833758113129363,0.11524049795156496
141531,-0.24379524130478758,0.013606958987173495
141552,-0.6285731455209844,-0.1926988443697684
141553,-0.24107709731554802,0.22303454653851987
141555,-0.4310736949321283,-0.18660662595945637
143084,-0.23387699317248917,-0.046443303323972375
143632,-0.561855066420275,-0.3125841203493416
146307,-0.9778116749222457,-0.774957456064858
146788,-0.8063694010067497,-0.5842587472168737
150418,-0.4876525202854891,-0.3342433783231593
151208,-0.6789861164111901,-0.24867368401460963
152605,1.8598032788596819,0.20760734759850158
152610,-0.4942353846906016,-0.2745987236568093
154178,-0.5220481369148072,-0.3457503521443631
156190,-0.7775682213274127,1.3904088191456523
157130,0.674473362851971,0.03398798221075059
159237,1.3694331257597372,-0.6517635173292909
160508,1.3484314392898766,-0.7761199365710361
160510,-0.5161348208731829,-0.22812444316820848
160511,0.7244693751819112,0.14097591479564747
160512,-0.24693833932929699,-0.12881272124728926
160518,0.281753940021478,0.04552586353704024
160527,-0.6626852440801835,-0.4728865769831778
160528,0.5671220296272725,0.002982504961730091
160531,-0.5650776055077622,-0.4062984293283204
160532,-0.4040628852530629,-0.11842516633610074
160534,-0.5066641240043589,-0.2286308556565299
160535,1.036747887204242,-0.4089410774148868
160538,1.4406794282890967,-0.7227001387589566
160541,-0.7099319911395422,-0.5706086023689945
160545,-0.4134085563006434,-0.08572595289875175
160552,-0.2227679046327362,0.10203543910641026
160553,-0.3001016677948775,-0.2215220921369264
160556,1.4590870620693368,-0.8833662628565409
160558,-0.5694605783051766,-0.02321832049964529
160559,-0.479332025017202,0.1553147720845633
160569,1.386205703670112,-0.4061295070325516
160570,-0.4944525071199066,0.1357290564533925
160575,1.283279390831554,-0.3381070806997195
160587,-0.18671168826543577,0.052420286598790326
160588,-0.5805462409718893,-0.21494613118172776
160589,-0.08839285694306018,0.05542179965726863
160591,-0.9568238855454078,-0.6692605697148384
160592,1.3620638993592056,-0.8354125419541526
160598,0.3786015950265095,0.018511889080519008
160599,-0.8037016841193046,-0.5983343538273672
160600,-0.35600418763735864,-0.10682307154462416
160601,-0.6131253582186922,0.21062371339112576
160604,1.279374251934422,-0.1912295785986097
160610,1.342613038650247,-0.6510984828077764
160619,-0.33917704368846296,-0.2871882522887499
160632,-0.3487131371262959,-0.19316190744829884
160635,-0.1109404771913087,0.16675674745840458
160639,-0.20833388637147268,-0.1777243091506923
160640,-0.6703879244766414,0.23651289473823295
160641,0.7086416842546618,-0.1466524937015886
160642,-0.7494650468496304,0.33609959551406765
160645,-0.3520361764806869,0.16936561796903804
160651,-0.5449890621526551,0.23319696567961112
160653,-0.31309708367296846,0.15747444781186273
160655,-0.202609292756075,0.028829636070498724
160665,-0.3705688975847669,-0.07300219431793889
160666,0.30846695054287404,-0.1124731568681914
160667,-0.7105403442291043,-0.4424680574375354
160669,-0.35789914470992024,-0.20289978691675808
160673,-0.7008631843293315,-0.4948106450470017
160674,-0.2855371138986154,-0.38934611977169375
160758,-0.34112857572684413,0.2186039272035629
160976,0.1575762342811139,0.03232698857073745
161550,-0.08228839718311622,0.08297095963258362
162332,-0.6909314316932919,-0.3041285209091812
164359,-0.32764495529353227,0.38871513978989325
164360,-0.07953494121863156,0.2680643800270271
166402,-0.501436893690098,-0.0956067758153773
168175,-0.7023749962703832,0.19394946508719496
171617,1.425033018815357,-0.6717357773210979
171619,0.9251251104780617,-0.2963457028490864
171623,-0.31852263567372463,-0.18183532337947728
177282,0.43753442486217153,0.06564084880390052
178825,1.702664575097475,-1.1363090951345935
178829,-0.5411716462989861,0.010044480350813009
178830,-0.20695315382933183,0.08681124720076719
178831,-1.0988374232478795,-0.9100221044150997
178832,0.034201481066940334,0.2416381944425103
178833,0.006650699349199819,0.0154345527032434
178835,0.3497157001897295,-0.05661136915121641
178836,-0.34903811911220944,0.010040507117436938
178839,-0.3107471428980903,0.049470728341514385
178842,0.17370373704143985,0.12948149867694445
178843,-0.44921903491405285,-0.23731454812396596
178854,-0.3971986302591261,-0.12839678760233147
178857,1.2468723560254487,-0.5629509901897439
178858,-0.304421496015595,-0.6033608064672173
178860,-0.4579211205139821,-0.01997595738749937
178861,-0.9485622333695284,-0.7404134556552501
178863,-0.1845976990020409,-0.037793418608638336
178866,1.2486277717865488,-0.4788147874958318
178871,-0.7115076070448256,0.1562439440898766
178873,1.3475683798013258,-0.5575499884746243
178874,0.48053761212902013,0.1566810932928107
178876,-0.3043261738869395,0.24853056679159052
178879,-0.41365369075050923,0.20821526223699616
178881,-0.627026234926915,-0.06541278811078591
178882,-0.6471620393271343,-0.5425770577583404
178884,-0.3537070804983224,-0.0992610096411458
