id_parlamentar,D1,D2
1023,-0.3355023374387969,-0.3501716761034185
1173,-0.0890551442714733,-0.1616534927967554
1186,-0.8120716908036847,0.17019066133287708
1249,-0.20478151660186492,-0.9612717588950519
151,-1.1455914091765267,-1.0170400604230552
22,-0.07470743568682003,0.08038010470046647
2331,-0.06833975129398115,-0.15146360585574561
285,-0.8908871009407459,-0.030893672338265378
3361,-0.3497898436712098,-0.6125018712870095
3396,-0.2868765068519313,0.1573803437803572
345,0.3678618058014363,0.44352525756982164
35,-0.2410418059860227,-0.47708574348201693
374,1.4383578485326143,-1.0286489216115502
3777,-0.7489168602931577,-0.09844923917531391
3806,-0.8632837237940875,-0.11368311136782318
3830,-0.09591866346021032,-0.07528087730739819
4525,0.33589262330101105,-0.34632235974266146
4531,-0.5801771297835681,-0.5011840975413551
4545,-0.10312327142684508,-0.31541654500851546
4560,-0.5390221824584757,-0.5059979188276326
470,-0.8241379067839769,-0.11329297203015311
475,-0.5282025578800335,-0.5857953222162378
4770,-0.8081493766544251,0.043743541162285106
4981,0.11284376544618294,-0.811955512053922
4994,-0.31842402768496375,-0.5479348040039018
5008,1.1708216335703414,-0.6847692865145285
5012,1.0761995705968204,0.1615431947146755
5236,0.6511740099057652,0.6346718227331443
5322,-0.15652460193509143,0.09979781424294681
5350,-0.5090818182889427,-0.05110988443030496
5352,1.3318852894237039,-0.9799711384658584
5376,-0.008814453974364183,0.22439529162657532
5385,-0.014862130488993663,-1.509584794223486
5411,0.579164823146282,-0.1750911795090198
5422,-0.6971564520925613,-0.7116218639800438
5502,-0.3534867311993381,0.508209031312279
5523,0.17216198700838126,-0.692214136865784
5525,-0.23837735759037249,-0.5299014048331356
5527,-0.490949883477588,-0.3764476818895335
5529,-0.6500302092707605,-0.22258837089230726
5531,-0.6440490044528456,0.24817608698840574
5533,0.00823335733116865,0.528361495894551
5535,-0.45787627811791587,-0.028626698451192225
5537,-0.09780980152706144,-0.08968340647068376
5540,-0.9199047946572942,-0.02559409225512371
5557,-0.4483030936379128,0.07746415293166715
5561,-0.15331374091449126,-0.21266241721381168
5585,-0.891174290821906,-0.5109336139144235
5627,1.2148961461788708,-0.7380491029102726
5666,-0.20707039898627877,0.3621455482151817
5718,0.3173722134338658,-0.250123348264164
5732,-0.5558268631838376,-0.446998478849847
5748,0.4713558322314564,-0.36862475846659704
5783,0.8446943225873763,0.07912682903218245
581,1.2348377124367014,-0.9381739200915443
5894,-1.1390411055328376,0.03825811194600499
5895,0.4841504532666361,0.49989164274883463
5899,-0.5110311576470025,0.13224187982887003
5905,-0.06271843371932087,0.36218399144015473
5924,-0.2208696073798902,0.6418808527739092
5926,-0.03133932492646393,-0.08523751080782882
5927,-0.14695833911609055,-0.924797508717385
5929,-0.9481983658318072,0.5114274111805304
5936,0.3353666974114941,-0.5040716826360401
5942,-0.3591396214978018,0.2261499319020774
5953,0.755074471903623,0.11111565819304005
5959,0.04334265781955588,0.3889935226371881
5967,-0.2609617892060289,-0.7836375950991717
5971,0.4476796864237318,-0.6561041724496331
5973,0.9774136485725323,0.09471138331188914
5976,-0.12157172682292022,0.6341233293972687
5979,0.5681896256181118,0.164510463060174
5982,0.1508169317835284,0.08288496811065839
5985,-0.28848184321066833,-0.44000185039697703
5988,-0.6621456017821776,0.42307491656766993
5990,-0.6260664995048161,-0.15082103946749298
5996,-0.4706768504551106,-0.8429005311276047
5998,-0.6201747730297353,-0.434780321883786
6005,-0.22066768635679077,0.12269584882313576
6027,-0.2237727825040879,-0.27030568713983
6295,-1.0515540073028364,-0.5639694668540486
63,-0.593908984957466,-0.7759395529760768
677,-0.5584653580476595,-0.00594113696055826
70,0.4212312228242234,-0.9428155709514278
739,-1.0073365893957895,-0.9613455620558645
742,-0.5224989405668217,-0.331696373345764
751,-0.6312494623565174,0.109777576773821
825,1.0276193300224572,-0.5526368703090472
90,-0.2759098191584204,0.23302091481220846
945,0.15908489689843883,0.5969674468405647
