id_leggo,id_principal,casa,id_documento,sigla,descricao_tipo_documento,data,id_autor_parlametria,partido,uf,nome_eleitoral,casa_autor,tipo_documento,tipo_acao,peso_autor_documento,governismo,governismo_ma,peso_politico
d8907cb1a99f1f3b2e14a20809e5cd6b,2190475,camara,2190475,PL 42/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
eedf2f7e172a0534c8eeed806eef9164,2190483,camara,2190483,PL 48/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
eedf2f7e172a0534c8eeed806eef9164,2190483,camara,2199019,PRL 1/0,Parecer do Relator,2019-04-23T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Parecer,Outros,1,-0.43727079680068215,-3.7025323831707446,0.106076
11d9a94f13ace5c2635bf29f9c146abb,2190484,camara,2190484,PL 49/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
11d9a94f13ace5c2635bf29f9c146abb,2190484,camara,2192334,PL 873/2019,Projeto de Lei,2019-02-19T00:00:00Z,1204421,PSDB,PB,Dep. Edna Henrique (PSDB/PB),camara,Prop. Original / Apensada,Proposição,1,2.7540427978983235,0.3234725978341437,0.0446279
11d9a94f13ace5c2635bf29f9c146abb,2190484,camara,2208657,PL 3628/2019,Projeto de Lei,2019-06-18T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
35a3f5cde19057fe000df1c40f39e983,2190485,camara,2190485,PL 50/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
35a3f5cde19057fe000df1c40f39e983,2190485,camara,2197190,REQ 1117/2019,Requerimento de Desapensação,2019-04-09T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Requerimento,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
35a3f5cde19057fe000df1c40f39e983,2190485,camara,2208631,PRL 1/0,Parecer do Relator,2019-06-18T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Parecer,Outros,1,-0.43727079680068215,-3.7025323831707446,0.106076
228fb060da529759a1457b4ef7f60fce,2190486,camara,2190486,PL 51/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
d470af4984c9df98e373fbc8ee708503,2190487,camara,2190487,PL 52/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
d470af4984c9df98e373fbc8ee708503,2190487,camara,2195408,REQ 954/2019,Requerimento de Retirada de proposição,2019-03-26T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Requerimento,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
326375760b23616c9ec0f8557bfc2012,2190488,camara,2190488,PL 53/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
326375760b23616c9ec0f8557bfc2012,2190488,camara,2216234,PRL 1/0,Parecer do Relator,2019-08-20T00:00:00Z,1204518,PATRIOTA,MG,Dep. Dr. Frederico (PATRIOTA/MG),camara,Parecer,Outros,1,4.776341882807335,3.3882271152884424,0
326375760b23616c9ec0f8557bfc2012,2190488,camara,2216390,SBT 1/0,Substitutivo,2019-08-20T00:00:00Z,1204518,PATRIOTA,MG,Dep. Dr. Frederico (PATRIOTA/MG),camara,Parecer,Outros,1,4.776341882807335,3.3882271152884424,0
fc5673b898073f5dd47fefa92f36e1b0,2190490,camara,2190490,PL 55/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
fc5673b898073f5dd47fefa92f36e1b0,2190490,camara,2209401,PRL 1/0,Parecer do Relator,2019-06-26T00:00:00Z,1204400,PSL,PR,Dep. Aline Sleutjes (PSL/PR),camara,Parecer,Outros,1,9.051240767343337,3.303235274509838,0.041838
c307c8064e1f24f581ced9a373258189,2190491,camara,2190491,PL 56/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
3ed5f2c76f7bef67d93d3da8313d5b5d,2190492,camara,2190492,PL 57/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
108e21d58875bbb9fd2e216ea1aec257,2190493,camara,2190493,PL 58/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
31756ad279bb27c1d3e38f800317792b,2190495,camara,2190495,PL 62/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
31756ad279bb27c1d3e38f800317792b,2190495,camara,2191182,PL 473/2019,Projeto de Lei,2019-02-05T00:00:00Z,1204530,PSB,SP,Dep. Rodrigo Agostinho (PSB/SP),camara,Prop. Original / Apensada,Proposição,1,-0.6602588199704122,-3.72831522733207,0.297903
31756ad279bb27c1d3e38f800317792b,2190495,camara,2203787,PRL 1/0,Parecer do Relator,2019-05-17T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
31756ad279bb27c1d3e38f800317792b,2190495,camara,2203789,EMR 1/0,Emenda de Relator,2019-05-17T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Emenda,Proposição,1,4.0666249727239006,-1.44850159386292,0
31756ad279bb27c1d3e38f800317792b,2190495,camara,2211145,PRL 2/0,Parecer do Relator,2019-07-05T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
31756ad279bb27c1d3e38f800317792b,2190495,camara,2212201,PL 4099/2019,Projeto de Lei,2019-07-12T00:00:00Z,1204457,DEM,RJ,Dep. Juninho Do Pneu (DEM/RJ),camara,Prop. Original / Apensada,Proposição,1,4.494224388470805,6.710401299653288,0.027892
31756ad279bb27c1d3e38f800317792b,2190495,camara,2228207,PRL 3/0,Parecer do Relator,2019-11-05T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
31756ad279bb27c1d3e38f800317792b,2190495,camara,2231177,SBT 1/0,Substitutivo,2019-11-28T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2190496,PL 61/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2192985,PL 1098/2019,Projeto de Lei,2019-02-25T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2196673,PL 1992/2019,Projeto de Lei,2019-04-03T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2200414,PL 2667/2019,Projeto de Lei,2019-05-07T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2204113,PL 3016/2019,Projeto de Lei,2019-05-21T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2205110,REQ 1581/2019,Requerimento de Desapensação,2019-05-28T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Requerimento,Proposição,1,4.0666249727239006,-1.44850159386292,0
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2206314,PL 3282/2019,Projeto de Lei,2019-06-04T00:00:00Z,1198783,PTB,MT,Dep. Emanuel Pinheiro Neto (PTB/MT),camara,Prop. Original / Apensada,Proposição,1,3.5147353595738657,-0.11036734071466903,0.132687
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2208374,PL 3576/2019,Projeto de Lei,2019-06-17T00:00:00Z,1204540,REPUBLICANOS,SP,Dep. Maria Rosas (PRB/SP),camara,Prop. Original / Apensada,Proposição,1,4.968087182686142,4.499606023361114,0.0223136
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2210908,PL 3889/2019,Projeto de Lei,2019-07-04T00:00:00Z,1141408,REPUBLICANOS,MA,Dep. Cleber Verde (PRB/MA),camara,Prop. Original / Apensada,Proposição,1,5.435245796698467,4.666991875448325,0.06973
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2229174,PRL 1/0,Parecer do Relator,2019-11-08T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
15dbe4328ddcbb677a040a03a4ffbc90,2190496,camara,2229837,SBT 1/0,Substitutivo,2019-11-19T00:00:00Z,1204505,REPUBLICANOS,PA,Dep. Vavá Martins (PRB/PA),camara,Parecer,Outros,1,4.0666249727239006,-1.44850159386292,0
2f4900063390c580e22253222f86f86e,2190497,camara,2190497,PL 60/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
a81b4f6e8993425391a55d6e1c1836c8,2190498,camara,2190498,PL 59/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204494,PATRIOTA,MG,Dep. Fred Costa (PATRIOTA/MG),camara,Prop. Original / Apensada,Proposição,1,3.729660848433358,-1.6084282254769455,0.420287
a81b4f6e8993425391a55d6e1c1836c8,2190498,camara,2195731,PL 1816/2019,Projeto de Lei,2019-03-27T00:00:00Z,1204496,PSDB,PA,Dep. Celso Sabino (PSDB/PA),camara,Prop. Original / Apensada,Proposição,1,4.1123875969344645,-0.3707918966607373,0.0259965
a81b4f6e8993425391a55d6e1c1836c8,2190498,camara,2227443,PL 5734/2019,Projeto de Lei,2019-10-29T00:00:00Z,1204488,PV,CE,Dep. Célio Studart (PV/CE),camara,Prop. Original / Apensada,Proposição,1,-0.43727079680068215,-3.7025323831707446,0.106076
1db364484a7f086878f6889f701dc1c8,2190563,camara,2190563,PL 108/2019,Projeto de Lei,2019-02-04T00:00:00Z,1204530,PSB,SP,Dep. Rodrigo Agostinho (PSB/SP),camara,Prop. Original / Apensada,Proposição,1,-0.6602588199704122,-3.72831522733207,0.297903
1db364484a7f086878f6889f701dc1c8,2190563,camara,2223609,PRL 1/0,Parecer do Relator,2019-10-02T00:00:00Z,1204352,PSB,AP,Dep. Camilo Capiberibe (PSB/AP),camara,Parecer,Outros,1,-2.0397873596633147,-5.1359541122235886,0.152755
