id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,governismo,governismo_ma,peso_politico,assinadas,autorias_ponderadas,positivas,negativas,neutras
5900,25900,senado,Gil Paraibano,M,NA,PI,NA,NA,NA,0,0,NA,NA,NA
5901,25901,senado,Paulo Marinho,M,NA,RJ,NA,NA,NA,0,0,NA,NA,NA
5902,25902,senado,Eduardo Velloso,M,NA,AC,NA,NA,NA,0,0,NA,NA,NA
5903,25903,senado,Leonardo Rodrigues,M,NA,RJ,NA,NA,NA,0,0,NA,NA,NA
5904,25904,senado,Macapá,M,NA,AC,NA,NA,NA,0,0,NA,NA,NA
5905,25905,senado,Rodrigo Cunha,M,PSDB,AL,1.618465631811583,-0.016121527748559572,0.596187,4,0.14417989417989419,3,0,1
5906,25906,senado,Eudócia Caldas,F,NA,AL,NA,NA,NA,0,0,NA,NA,NA
5907,25907,senado,Henrique Arruda,M,NA,AL,NA,NA,NA,0,0,NA,NA,NA
5908,25908,senado,Maria das Vitórias,F,NA,AC,NA,NA,NA,0,0,NA,NA,NA
5909,25909,senado,Maria Alice,F,NA,AC,NA,NA,NA,0,0,NA,NA,NA
5910,25910,senado,José Hamilton,M,NA,PI,NA,NA,NA,0,0,NA,NA,NA
5911,25911,senado,Rosário Bezerra,F,NA,PI,NA,NA,NA,0,0,NA,NA,NA
5912,25912,senado,Jader Melo,M,NA,GO,NA,NA,NA,0,0,NA,NA,NA
5913,25913,senado,Rafael Tenorio,M,NA,AL,NA,NA,NA,0,0,NA,NA,NA
5914,25914,senado,Waldemar Oliveira,M,NA,PE,NA,NA,NA,0,0,NA,NA,NA
5915,25915,senado,Marcia do Angico,F,NA,PE,NA,NA,NA,0,0,NA,NA,NA
5916,25916,senado,Silvania Barbosa,F,NA,AL,NA,NA,NA,0,0,NA,NA,NA
5917,25917,senado,Fernando Dueire,M,NA,PE,NA,NA,NA,0,0,NA,NA,NA
5918,25918,senado,Adilson Gomes,M,NA,PE,NA,NA,NA,0,0,NA,NA,NA
5919,25919,senado,Vilson Basso,M,NA,PR,NA,NA,NA,0,0,NA,NA,NA
5920,25920,senado,Flavio Vicente,M,NA,PR,NA,NA,NA,0,0,NA,NA,NA
5921,25921,senado,Paulo Salamuni,M,NA,PR,NA,NA,NA,0,0,NA,NA,NA
5922,25922,senado,Plinio Destro,M,NA,PR,NA,NA,NA,0,0,NA,NA,NA
5923,25923,senado,Alberto David,M,NA,AP,NA,NA,NA,0,0,NA,NA,NA
5924,25924,senado,Oriovisto Guimarães,M,PODEMOS,PR,2.842569961172769,-0.41162046336228286,0,1,0.02857142857142857,1,0,0
5925,25925,senado,Pastor Gaia,M,NA,AP,NA,NA,NA,0,0,NA,NA,NA
5926,25926,senado,Lucas Barreto,M,PSD,AP,1.3755885033289843,7.219864933619849,NA,2,0.06797235023041474,2,0,0
5927,25927,senado,Paulo Albuquerque,M,PSD,AP,2.2704900873649727,2.3293075467801927,0.139058,0,0,NA,NA,NA
5928,25928,senado,Patricia Costa,F,NA,AP,NA,NA,NA,0,0,NA,NA,NA
5929,25929,senado,Juíza Selma,F,PODEMOS,MT,8.472160064631279,7.478164767328856,0,4,0.13703703703703704,3,0,1
5931,25931,senado,Jacira Souza,F,NA,AM,NA,NA,NA,0,0,NA,NA,NA
5932,25932,senado,Beto Possamai,M,NA,MT,NA,NA,NA,0,0,NA,NA,NA
5933,25933,senado,Clerie Fabiana,M,NA,MT,NA,NA,NA,0,0,NA,NA,NA
5934,25934,senado,Renata Guerra,F,NA,RJ,NA,NA,NA,0,0,NA,NA,NA
5935,25935,senado,Miguel Biango,M,NA,AM,NA,NA,NA,0,0,NA,NA,NA
5936,25936,senado,Carlos Portinho,M,PL,RJ,-1.4627491400585626,3.8052681204949206,NA,0,0,NA,NA,NA
5942,25942,senado,Marcos do Val,M,PODEMOS,ES,3.9127923249083345,7.4975885405506055,0,5,0.17405700631507082,4,0,1
5944,25944,senado,Rosana Foerst,F,NA,ES,NA,NA,NA,0,0,NA,NA,NA
5945,25945,senado,Ronaldo Libardi,M,NA,ES,NA,NA,NA,0,0,NA,NA,NA
5950,25950,senado,Ana Paula Tongo,F,NA,ES,NA,NA,NA,0,0,NA,NA,NA
5952,25952,senado,Bento,M,NA,ES,NA,NA,NA,0,0,NA,NA,NA
5953,25953,senado,Fabiano Contarato,M,REDE,ES,-4.7113251191722565,-1.0076554965634656,0.350629,13,5.239665471923536,12,0,1
5959,25959,senado,Styvenson Valentim,M,PODEMOS,RN,0.7975432300078609,-1.280158054399248,0,12,4.338342720600785,10,0,2
5960,25960,senado,Cândida Farias,M,NA,MT,NA,NA,NA,0,0,NA,NA,NA
5962,25962,senado,Alisson Taveira,M,NA,RN,NA,NA,NA,0,0,NA,NA,NA
5963,25963,senado,Coronel Margarida,M,NA,RN,NA,NA,NA,0,0,NA,NA,NA
5965,25965,senado,Júnior Souto,M,NA,RN,NA,NA,NA,0,0,NA,NA,NA
5966,25966,senado,Pastor Manoel Roberto,M,NA,RN,NA,NA,NA,0,0,NA,NA,NA
5967,25967,senado,Angelo Coronel,M,PSD,BA,3.1528870597498795,7.187039426488479,0.107731,5,0.24417989417989416,3,0,2
5968,25968,senado,Luis Felipe Belmonte,M,NA,DF,NA,NA,NA,0,0,NA,NA,NA
5969,25969,senado,Andre Filipe,M,NA,DF,NA,NA,NA,0,0,NA,NA,NA
5971,25971,senado,Prisco Bezerra,M,PDT,CE,-2.332061791436332,1.5036056281731565,0.139058,0,0,NA,NA,NA
5972,25972,senado,Julio Ventura,M,NA,CE,NA,NA,NA,0,0,NA,NA,NA
5973,25973,senado,Cid Gomes,M,PDT,CE,-6.432250373455533,0.3035737514291128,NA,4,0.14417989417989419,3,0,1
5974,25974,senado,Sargento Reginaldo,M,NA,CE,NA,NA,NA,0,0,NA,NA,NA
5975,25975,senado,Dr. Guimarães,M,NA,CE,NA,NA,NA,0,0,NA,NA,NA
5976,25976,senado,Eduardo Girão,M,PODEMOS,CE,2.0739954215550327,0.29017018802470673,0,6,1.1727513227513227,5,0,1
5977,25977,senado,Leany Lemos,F,NA,DF,NA,NA,NA,0,0,NA,NA,NA
5978,25978,senado,Ivonete Nascimento,F,NA,DF,NA,NA,NA,0,0,NA,NA,NA
5979,25979,senado,Leila Barros,F,PSB,DF,-3.2648195755518046,-0.6654980689340526,0.0656801,8,0.7383427206007851,7,0,1
5980,25980,senado,Fernando Carvalho,M,NA,SE,NA,NA,NA,0,0,NA,NA,NA
5981,25981,senado,Major Ildomario,M,NA,SE,NA,NA,NA,0,0,NA,NA,NA
5982,25982,senado,Alessandro Vieira,M,CIDADANIA,SE,-0.034317331056378464,0.8763776677865209,0,10,5.1669141491722135,7,1,2
5983,25983,senado,José Chagas,M,NA,MS,NA,NA,NA,0,0,NA,NA,NA
5984,25984,senado,Professora Bazé,F,NA,MS,NA,NA,NA,0,0,NA,NA,NA
5985,25985,senado,Nelsinho Trad,M,PSD,MS,3.3658947565731374,7.65762637623326,0.365028,6,1.1669141491722137,6,0,0
5986,25986,senado,Rodolfo Nogueira,M,NA,MS,NA,NA,NA,0,0,NA,NA,NA
5987,25987,senado,Danny Fabricio,M,NA,MS,NA,NA,NA,0,0,NA,NA,NA
5988,25988,senado,Soraya Thronicke,F,PSL,MS,6.258085905115966,8.025171035205318,0.278117,3,1.069047619047619,2,1,0
5989,25989,senado,Ana Maria,F,NA,MG,NA,NA,NA,0,0,NA,NA,NA
5990,25990,senado,Carlos Viana,M,PSD,MG,5.978830403718476,8.631001864309663,0,3,2.0357142857142856,2,0,1
5991,25991,senado,Castellar Guimarães Neto,M,NA,MG,NA,NA,NA,0,0,NA,NA,NA
5992,25992,senado,Danilo Martins de Oliveira,M,NA,MG,NA,NA,NA,0,0,NA,NA,NA
5993,25993,senado,Jorge Mitidieri,M,NA,SE,NA,NA,NA,0,0,NA,NA,NA
5994,25994,senado,Maria da Taiçoca,F,NA,SE,NA,NA,NA,0,0,NA,NA,NA
5995,25995,senado,Suely Santiago,F,NA,PB,NA,NA,NA,0,0,NA,NA,NA
5996,25996,senado,Diego Tavares,M,PP,PB,4.776100523585537,3.7509164748755275,NA,0,0,NA,NA,NA
5997,25997,senado,Nailde Panta,F,PP,PB,NA,NA,NA,0,0,NA,NA,NA
5998,25998,senado,Daniella Ribeiro,F,PP,PB,5.9332279101129775,0.014668306802780862,0.360477,1,0.02857142857142857,1,0,0
5999,25999,senado,Helenilson Pontes,M,NA,PA,NA,NA,NA,0,0,NA,NA,NA
6000,26000,senado,Chamon,M,NA,PA,NA,NA,NA,0,0,NA,NA,NA
6001,26001,senado,Arlindo Silva,M,NA,PA,NA,NA,NA,0,0,NA,NA,NA
6002,26002,senado,Marinho Cunha,M,NA,PA,NA,NA,NA,0,0,NA,NA,NA
6004,26004,senado,Terciliano Gomes,M,NA,TO,NA,NA,NA,0,0,NA,NA,NA
6005,26005,senado,Siqueira Campos,M,DEM,TO,2.8410070742662477,NA,NA,0,0,NA,NA,NA
6006,26006,senado,Ogari Pacheco,M,NA,TO,NA,NA,NA,0,0,NA,NA,NA
6007,26007,senado,Ivani Boscolo,F,NA,SP,NA,NA,NA,0,0,NA,NA,NA
6008,26008,senado,Giordano,M,NA,SP,NA,NA,NA,0,0,NA,NA,NA
6009,26009,senado,Astronauta Marcos Pontes,M,NA,SP,NA,NA,NA,0,0,NA,NA,NA
6010,26010,senado,Ivete da Silveira,F,NA,SC,NA,NA,NA,0,0,NA,NA,NA
6011,26011,senado,Beto Martins,M,NA,SC,NA,NA,NA,0,0,NA,NA,NA
6012,26012,senado,Denise dos Santos,F,NA,SC,NA,NA,NA,0,0,NA,NA,NA
6013,26013,senado,Carlos Alberto,M,NA,AM,NA,NA,NA,0,0,NA,NA,NA
6014,26014,senado,Luciana Leão Muniz,F,NA,BA,NA,NA,NA,0,0,NA,NA,NA
6015,26015,senado,Ireneu Orth,M,NA,RS,NA,NA,NA,0,0,NA,NA,NA
6016,26016,senado,Drica de Lucena,F,NA,RS,NA,NA,NA,0,0,NA,NA,NA
6017,26017,senado,Cleonice Back,F,NA,RS,NA,NA,NA,0,0,NA,NA,NA
6018,26018,senado,Reginete Bispo,F,NA,RS,NA,NA,NA,0,0,NA,NA,NA
6019,26019,senado,Maria Eliza,F,NA,RO,NA,NA,NA,0,0,NA,NA,NA
6020,26020,senado,Carlos Milton Morais,M,NA,RO,NA,NA,NA,0,0,NA,NA,NA
6021,26021,senado,Samuel Araujo,M,NA,RO,NA,NA,NA,0,0,NA,NA,NA
6022,26022,senado,Pastor Severino,M,NA,RO,NA,NA,NA,0,0,NA,NA,NA
6023,26023,senado,Pedro Arthur,M,NA,RR,NA,NA,NA,0,0,NA,NA,NA
6024,26024,senado,Onésimo Cruz,M,NA,RR,NA,NA,NA,0,0,NA,NA,NA
6025,26025,senado,Enfermeira Roberta,F,NA,RR,NA,NA,NA,0,0,NA,NA,NA
6026,26026,senado,Afonso Parente,M,NA,RR,NA,NA,NA,0,0,NA,NA,NA
6027,26027,senado,Mecias de Jesus,M,REPUBLICANOS,RR,2.8650407981331796,-6.172755809150397,0.643145,4,3.0285714285714285,1,3,0
611,2611,senado,Chiquinho Feitosa,M,PSDB,CE,NA,NA,NA,0,0,NA,NA,NA
6287,26287,senado,Marcos de Souza Costa,M,NA,TO,NA,NA,NA,0,0,NA,NA,NA
62881,162881,camara,Danilo Forte,M,PSDB,CE,2.3040959266094063,3.4204004951944036,NA,0,0,NA,NA,NA
6295,26295,senado,Carlos Fávaro,M,PSD,MT,9.27214203922053,4.320503474909607,NA,2,2,1,0,1
63,263,senado,Ney Suassuna,M,REPUBLICANOS,PB,5.729928344582378,1.9449068641762892,NA,0,0,NA,NA,NA
6304,26304,senado,Margareth Gettert Busetti,F,NA,MT,NA,NA,NA,0,0,NA,NA,NA
6305,26305,senado,José Esteves de Lacerda Filho,M,NA,MT,NA,NA,NA,0,0,NA,NA,NA
66179,166179,camara,Norma Ayub,F,DEM,ES,3.1959956749573095,1.9333993400280356,0.132825,0,0,NA,NA,NA
66828,166828,camara,Fausto Pinato,M,PP,SP,3.1299608869186066,0.7008375116747025,0.370005,0,0,NA,NA,NA
67138,167138,camara,Iracema Portella,F,PP,PI,5.79402349855207,-1.3041050122311066,0.0977693,1,1,1,0,0
674,2674,senado,Pedro Fernandes,M,PTB,MA,NA,NA,NA,0,0,NA,NA,NA
677,2677,senado,Roberto Rocha,M,PSDB,MA,5.45559147976925,7.544909155852203,0.365028,1,1,1,0,0
68720,168720,camara,Fábio Henrique,M,PDT,SE,-0.4268032355501443,-3.071905369821513,0.0935543,0,0,NA,NA,NA
69871,169871,camara,Bacelar,M,PODE,BA,-3.7018323486314175,-9.280761142192059,0.172,0,0,NA,NA,NA
70,270,senado,Renan Calheiros,M,MDB,AL,-2.127348300870678,-2.706892556691689,0.0587408,0,0,NA,NA,NA
72442,172442,camara,Felipe Carreras,M,PSB,PE,0.41913004601843795,-1.6363380967726542,0.105811,21,21,21,0,0
73433,173433,camara,Arlindo Chinaglia,M,PT,SP,-6.644165225647144,-6.848096332749458,0.145517,1,0.019230769230769232,1,0,0
73441,173441,camara,Celso Russomanno,M,REPUBLICANOS,SP,4.627408447483576,4.776384478709064,0.0869115,0,0,NA,NA,NA
73460,173460,camara,Gustavo Fruet,M,PDT,PR,-0.40901099411760633,-0.853789034133646,0.168274,0,0,NA,NA,NA
73466,173466,camara,Rubens Bueno,M,CIDADANIA,PR,2.19401330610385,1.949177727522187,0.213515,3,3,3,0,0
73482,173482,camara,Henrique Fontana,M,PT,RS,-4.846301885794091,-8.360965134571188,0.136621,1,0.019230769230769232,1,0,0
73486,173486,camara,Pompeo De Mattos,M,PDT,RS,-0.890509369937476,-0.7667211233073292,0.158371,1,1,1,0,0
73531,173531,camara,Ivan Valente,M,PSOL,SP,-8.820488412484591,-8.270553172006322,0.466379,12,2.9574346405228757,11,1,0
73586,173586,camara,Júlio Delgado,M,PSB,MG,-1.3837604744073673,-4.746031922367379,0.149695,8,1.4918151922689127,8,0,0
73604,173604,camara,Rui Falcão,M,PT,SP,-5.322373652546416,-7.591285278307389,0.0933704,3,1.0419580419580419,3,0,0
73674,173674,camara,Roberto Balestra,M,PP,GO,NA,NA,NA,0,0,NA,NA,NA
73692,173692,camara,Osmar Terra,M,MDB,RS,5.616697107224844,2.870932359300687,NA,0,0,NA,NA,NA
73696,173696,camara,Angela Amin,F,PP,SC,2.9641577732148363,-1.5994210732562468,0.152179,0,0,NA,NA,NA
73701,173701,camara,Benedita Da Silva,F,PT,RJ,-4.337511536068922,-7.348814158852909,0.400277,2,0.053713527851458887,2,0,0
73772,173772,camara,Hermes Parcianello,M,MDB,PR,2.686358078985929,6.194114361542439,0.147435,0,0,NA,NA,NA
73788,173788,camara,Ricardo Barros,M,PP,PR,5.346471724618844,0.7445680568575224,0.151549,0,0,NA,NA,NA
73801,173801,camara,Renildo Calheiros,M,PCdoB,PE,-2.9380209505543124,-8.866404993077246,0.209886,1,0.125,1,0,0
73808,173808,camara,Sérgio Brito,M,PSD,BA,5.505537958940497,4.5311988780765855,0.197733,0,0,NA,NA,NA
73891,173891,camara,Darcísio Perondi,M,MDB,RS,5.280748251563521,0.4355234739647429,0.143271,0,0,NA,NA,NA
739,2739,senado,Ciro Nogueira,M,PP,PI,8.929895241802775,6.357885041361627,0.116034,5,3.072751322751323,3,1,1
73943,173943,camara,Perpétua Almeida,F,PCdoB,AC,-2.3722298478608366,-7.62686680027759,0.172894,2,0.4583333333333333,2,0,0
74010,174010,camara,Valdir Colatto,M,MDB,SC,NA,NA,NA,0,0,NA,NA,NA
74043,174043,camara,Wellington Roberto,M,PL,PB,4.5300865149838,5.456176222598614,0.404823,0,0,NA,NA,NA
74044,174044,camara,Wilson Santiago,M,PTB,PB,3.895628772695618,1.521706153987889,0.172297,0,0,NA,NA,NA
74052,174052,camara,Bosco Costa,M,PL,SE,5.901238609691777,5.335287335631387,0.125828,0,0,NA,NA,NA
74057,174057,camara,Alice Portugal,F,PCdoB,BA,-3.078276527877051,-6.615450277973972,0.288455,2,0.4583333333333333,2,0,0
74060,174060,camara,Daniel Almeida,M,PCdoB,BA,-3.0095933776356443,-7.648331925830365,0.523905,1,0.125,1,0,0
74075,174075,camara,Elcione Barbalho,F,MDB,PA,4.073747785208738,2.977728702247502,0.159046,0,0,NA,NA,NA
74079,174079,camara,José Priante,M,MDB,PA,3.939941639322779,0.3204396650685801,0.134328,0,0,NA,NA,NA
74090,174090,camara,Átila Lins,M,PP,AM,5.094317794874,4.100741056022697,0.426454,1,0.1111111111111111,1,0,0
74141,174141,camara,Josias Gomes,M,PT,BA,-4.8524103733944095,NA,NA,0,0,NA,NA,NA
74156,174156,camara,Leonardo Monteiro,M,PT,MG,-3.9658343085420036,-7.4418261883537085,0.41458,9,0.7737342478721789,9,0,0
74158,174158,camara,Mário Heringer,M,PDT,MG,-1.2562837176466797,-0.7987505128061354,0.519252,7,7,7,0,0
74159,174159,camara,Odair Cunha,M,PT,MG,-4.023698633099523,-8.588597874524956,0.123393,1,0.019230769230769232,1,0,0
74160,174160,camara,Patrus Ananias,M,PT,MG,-6.376564811004134,-8.323316486730704,0.105135,17,2.050175456539554,14,0,3
74161,174161,camara,Reginaldo Lopes,M,PT,MG,-3.645224448098036,-8.121591448014957,0.123393,3,0.22038019451812554,2,0,1
74165,174165,camara,Neucimar Fraga,M,PSD,ES,NA,NA,NA,0,0,NA,NA,NA
742,2742,senado,Marcelo Castro,M,MDB,PI,5.17720816884677,0.3907435027845114,0.123935,4,0.20500938726745177,3,0,1
74200,174200,camara,Gastão Vieira,M,PROS,MA,2.1255960192148944,-2.036264736160832,0.163505,0,0,NA,NA,NA
74212,174212,camara,Aníbal Gomes,M,DEM,CE,6.76102617042212,5.628191261090903,NA,0,0,NA,NA,NA
74262,174262,camara,Carlos Sampaio,M,PSDB,SP,2.9939908587306423,-0.7528746650701574,0.365028,0,0,NA,NA,NA
74270,174270,camara,Gilberto Nascimento,M,PSC,SP,3.4503024053745897,2.0773186978560503,0.474654,0,0,NA,NA,NA
74273,174273,camara,Jefferson Campos,M,PSB,SP,2.3588853891805694,-0.5178706571703326,NA,0,0,NA,NA,NA
74283,174283,camara,Vicentinho,M,PT,SP,-5.108302118044571,-7.397749861344368,0.128135,3,0.07899507899507899,3,0,0
74299,174299,camara,Leônidas Cristino,M,PDT,CE,-1.6414993294479636,-2.3034098049245912,0.151554,0,0,NA,NA,NA
74305,174305,camara,Roberto Pessoa,M,PSDB,CE,3.7051546767998484,4.854795309712461,0.108184,0,0,NA,NA,NA
74317,174317,camara,Júlio Cesar,M,PSD,PI,5.725010713665288,4.4972173150893475,0.163818,0,0,NA,NA,NA
74319,174319,camara,Paes Landim,M,PTB,PI,4.0072609243749095,2.4460047928924844,0.183141,0,0,NA,NA,NA
74352,174352,camara,Nilson Pinto,M,PSDB,PA,3.138691644420371,5.429313372104765,0.120497,0,0,NA,NA,NA
74356,174356,camara,Silas Câmara,M,REPUBLICANOS,AM,3.872751147428172,5.543897812190856,0.365028,2,2,0,2,0
74366,174366,camara,João Campos,M,REPUBLICANOS,GO,4.52175032001248,4.780170979892953,0.0695292,0,0,NA,NA,NA
74371,174371,camara,Rubens Otoni,M,PT,GO,-7.219771333846651,-8.106073196933556,0.135579,16,12.163281571369806,16,0,0
74374,174374,camara,Geraldo Resende,M,PSDB,MS,NA,NA,NA,0,0,NA,NA,NA
74376,174376,camara,Vander Loubet,M,PT,MS,-4.2894354275516235,-7.904917633077796,0.117634,6,0.23480136702753335,6,0,0
74383,174383,camara,Giacobo,M,PL,PR,5.291135350696894,-0.007762008352941052,0.140174,0,0,NA,NA,NA
74398,174398,camara,Maria Do Rosário,F,PT,RS,-7.051815668719049,-6.236254296512137,0.221891,6,0.3301445042824353,4,0,2
74399,174399,camara,Onyx Lorenzoni,M,DEM,RS,10,NA,NA,0,0,NA,NA,NA
74400,174400,camara,Paulo Pimenta,M,PT,RS,-6.208934307030493,-8.364520087920878,0.414737,6,1.8192307692307692,4,0,2
74419,174419,camara,Gonzaga Patriota,M,PSB,PE,-2.033899675909532,-5.438435581223703,0.160948,2,0.08448275862068966,2,0,0
74439,174439,camara,Wolney Queiroz,M,PDT,PE,-1.7221997340372237,-2.4924216843098534,0.183231,0,0,NA,NA,NA
74459,174459,camara,Átila Lira,M,PP,PI,5.030936752719459,5.695851062968613,0.0869115,0,0,NA,NA,NA
74467,174467,camara,Damião Feliciano,M,PDT,PB,-1.1209746473184552,-2.0399065344244516,0.173196,1,1,1,0,0
74471,174471,camara,André De Paula,M,PSD,PE,4.485072492588733,3.48054028541039,0.432247,0,0,NA,NA,NA
74478,174478,camara,Luciano Bivar,M,PSL,PE,4.050219904343919,1.9638287876857987,0.449457,0,0,NA,NA,NA
74537,174537,camara,Claudio Cajado,M,PP,BA,5.984336889167107,5.731727965170119,0.154281,0,0,NA,NA,NA
74554,174554,camara,José Rocha,M,PL,BA,6.0355415646228785,4.354790665376454,0.157042,0,0,NA,NA,NA
74571,174571,camara,Nelson Pellegrino,M,PT,BA,-4.689593945650897,-2.903089706116834,NA,1,0.019230769230769232,1,0,0
74574,174574,camara,Paulo Magalhães,M,PSD,BA,3.1085454688746808,3.734656138868333,0.145586,0,0,NA,NA,NA
74585,174585,camara,Lincoln Portela,M,PL,MG,3.420755536213246,-1.0504054532818277,0.150217,6,6,6,0,0
74646,174646,camara,Aécio Neves,M,PSDB,MG,3.174709400308478,4.493685064736342,0.175378,0,0,NA,NA,NA
74655,174655,camara,Eduardo Barbosa,M,PSDB,MG,2.644079582202041,4.727657655548914,0.129512,0,0,NA,NA,NA
74693,174693,camara,Rodrigo Maia,M,DEM,RJ,4.507057863110607,4.5385964876290465,1,0,0,NA,NA,NA
74749,174749,camara,Mauro Lopes,M,MDB,MG,3.887978021264784,4.304386518434903,0.230443,0,0,NA,NA,NA
74784,174784,camara,Luiza Erundina,F,PSOL,SP,-3.2635158741971884,-2.7528722202195457,0.204613,9,0.8705938697318008,8,1,0
74806,174806,camara,Tadeu Filippelli,M,MDB,DF,3.801197618586855,1.0902195343100995,NA,0,0,NA,NA,NA
74848,174848,camara,Jandira Feghali,F,PCdoB,RJ,-2.682902491535031,-6.518030059922246,0.547176,7,3.592171717171717,7,0,0
751,2751,senado,Arolde de Oliveira,M,PSD,RJ,6.018947003038203,7.923783295141249,0.112134,2,0.06428571428571428,2,0,0
75431,175431,camara,Maurício Dziedricki,M,PTB,RS,4.819882456879309,4.570684372224417,0.165631,0,0,NA,NA,NA
76874,176874,camara,Marcelo Freixo,M,PSOL,RJ,-7.4703206486977844,-8.1775660413623,0.186297,13,2.014644671870838,12,1,0
791,2791,senado,Vivaldo Barbosa,M,PSB,RJ,NA,NA,NA,0,0,NA,NA,NA
81055,181055,camara,Márcio Jerry,M,PCdoB,MA,-2.8826402903262256,-8.391778415879438,0.181611,1,0.125,1,0,0
81297,181297,camara,Dra. Soraya Manato,F,PSL,ES,6.122287781474817,4.1324919670890115,0.098133,1,1,1,0,0
825,2825,senado,Paulo Paim,M,PT,RS,-6.820846870078968,-8.288723372595733,0.358875,7,0.3468083290663936,6,0,1
878,2878,senado,José Aníbal,M,PSDB,SP,NA,NA,NA,0,0,NA,NA,NA
90,290,senado,José Serra,M,PSDB,SP,3.2685861580026376,-0.4135911726017092,0.0695292,3,2.037037037037037,3,0,0
90201,190201,camara,Pedro Augusto Bezerra,M,PTB,CE,2.632640297381597,1.5529498147383478,0.0357165,4,4,4,0,0
90842,190842,camara,Santini,M,PTB,RS,3.8828987986035948,3.911096912044174,0.11023,3,3,0,3,0
92102,192102,camara,Leur Lomanto Júnior,M,DEM,BA,4.7547814002885165,0.48728249546736535,0.185842,2,2,1,1,0
92172,192172,camara,Milton Coelho,M,PSB,PE,NA,NA,NA,0,0,NA,NA,NA
92346,192346,camara,Eduardo Bolsonaro,M,PSL,SP,8.349037446720608,1.9843735404445955,0.356465,1,1,1,0,0
92699,192699,camara,Fernando Monteiro,M,PP,PE,3.987411489676031,1.4615279078573433,0.0856632,0,0,NA,NA,NA
92776,192776,camara,Stefano Aguiar,M,PSD,MG,4.3448128153459304,0.4823091334024525,0.0753542,0,0,NA,NA,NA
93083,193083,camara,Cacá Leão,M,PP,BA,6.64562970064247,8.728401846161908,0.0975581,0,0,NA,NA,NA
945,2945,senado,Alvaro Dias,M,PODEMOS,PR,-0.0983121257702706,-0.33650070171551505,0.347646,7,2.1703703703703705,5,1,1
98057,198057,camara,Lafayette De Andrada,M,REPUBLICANOS,MG,4.561802472519258,3.7968975543830474,0.0973409,0,0,NA,NA,NA
