id_parlamentar,D1,D2,casa
107283,2.002378510891304,-0.3299127997632673,camara
108338,-1.1609095504873885,-0.1813275647332235,camara
109429,-0.6918114768786442,0.24163105741140745,camara
112437,-0.9270146845104582,-0.06826249626514372,camara
115746,-0.6673073163927228,0.27741963466871905,camara
116379,0.017914656665926072,-0.4998704562205489,camara
121948,-1.5545484663438245,-0.10684262704591024,camara
122158,0.15953519432756447,-0.480629671457879,camara
122466,-0.5660534837974023,-0.016067517810944752,camara
122974,-1.4905937617537184,0.9094471594766714,camara
128760,-0.9034186247046144,-0.056173922346118184,camara
129618,-0.09570458265986985,-0.3046172540296698,camara
132504,1.5580796868058304,-0.24493896763035033,camara
133439,0.6415521160564079,1.583557287873806,camara
133810,0.14665724367968955,0.11794489331215648,camara
133968,0.8654644164310705,1.3747200123850551,camara
134812,1.5733851714855047,0.45967464207857345,camara
135054,-1.1743589804400094,0.06956943215079668,camara
136811,-0.8947595808062833,0.20197838708163182,camara
137070,-0.8031564714523308,0.09858349848457507,camara
139285,1.0890127464607695,0.26579532693510777,camara
141335,1.9422859814669573,-0.258639885117846,camara
141391,-0.0924407763660379,0.27573605647192917,camara
141398,1.8276603134953002,-0.20675192439929965,camara
141401,-0.05024830422578512,0.24394585207403832,camara
141405,-0.900449055739752,0.0815286450401103,camara
141408,-0.7451383841149206,-0.04014000593767636,camara
141411,0.47728783549387344,0.9420994579405204,camara
141417,-0.7976068392026354,0.18961598176799851,camara
141421,-0.7704444518499224,-0.124996351807212,camara
141422,-0.862887863621008,-0.08370738053295536,camara
141427,-1.4865301274187845,0.2618462598491514,camara
141428,-0.4743594017425652,0.08503885323956813,camara
141431,-0.5570316864959044,0.015333437120696947,camara
141434,-0.8095601702833412,0.39331146995656957,camara
141439,0.8511128838260766,1.1723682025820346,camara
141450,0.1508544607753082,-0.49066667046163465,camara
141458,-0.13871445575997637,-1.2546732393573468,camara
141459,-0.9989225196171917,0.1340705270617957,camara
141464,1.581759873337163,-0.08773641493050516,camara
141470,1.7860466850508834,-0.3526434425365176,camara
141488,1.6275664571586759,-0.3406111687808808,camara
141508,0.5728175334906171,1.2551076153145893,camara
141513,-0.07860624640038294,-1.3191948368849482,camara
141516,-1.42853432288724,-0.7965222339091067,camara
141518,-0.07430134489509449,0.9677990223037305,camara
141523,0.2168632958445155,-0.3310934393724344,camara
141531,0.5019814836818131,-0.576646030947693,camara
141552,-0.7040289514263115,0.2995362468302188,camara
141553,0.2506193369339024,-0.45724939174616636,camara
141555,-0.7991927205645444,-0.0820076758999092,camara
143084,-0.2392058713232826,0.6458221516514936,camara
143632,0.04062227779411857,-0.5138490881113366,camara
146307,-1.4811347139272681,0.1157354381652818,camara
146788,-0.6636771163578631,0.21462759405797655,camara
150418,-0.5568084126520862,-0.017012190906322756,camara
151208,-1.0715238987731646,-0.028115502200677808,camara
152605,2.1087153576906523,1.2751384615025614,camara
152610,-0.9173623396930146,-0.01508364972998055,camara
154178,-0.5358004700570232,-0.1843462967826971,camara
156190,-1.1288717419724021,-2.065395000922923,camara
157130,0.9220620626541532,1.506714420739592,camara
159237,1.6380038284998741,0.039863283324040884,camara
160508,1.411121131801547,-0.07479050966557872,camara
160510,-0.9262037660480716,0.4325048049379208,camara
160511,1.5947100863465065,0.2633270218551698,camara
160512,-0.5897164198747362,0.20030511046162916,camara
160518,0.8084899270127502,-0.7112704668947571,camara
160527,-0.9154977392791036,0.06680994831200694,camara
160528,1.1321111722617643,0.4131385800589981,camara
160531,-0.7730944277825081,-0.16515827165885172,camara
160532,-0.7937729331974097,0.13676533321264883,camara
160534,-0.1871432433051166,0.3270351769498783,camara
160535,1.7874241018945118,-0.5483962035932619,camara
160538,1.7455520733712608,-0.28521627702066665,camara
160541,-1.4606476956730376,-0.2050932157546681,camara
160545,-0.2022679711215017,0.7659493419871697,camara
160552,0.24583307725799652,-0.1000375907724983,camara
160553,-0.5636433765885013,-0.16229124685649612,camara
160556,1.7157429011460252,-0.21363832153149317,camara
160558,-0.5146941684619984,0.036096038802372554,camara
160559,-0.6108946918430751,0.12938061194842349,camara
160569,1.798151489489675,1.0664162959217263,camara
160570,-1.3112172243503266,0.32672931845128994,camara
160575,1.7557651795762503,1.2025253228375266,camara
160587,-0.012569048272317552,-0.2995825451230847,camara
160588,-0.6508119115852122,-0.385125021485577,camara
160589,0.4442241752421851,-0.9700494686087658,camara
160591,-0.7022084202776399,-0.007634879443489216,camara
160592,1.5965056360358116,-0.31727521877654596,camara
160598,0.4305850470966795,1.322801878494567,camara
160599,-1.3433802745690275,-0.42394613667044423,camara
160600,-0.1703839135853928,-1.5123504895793995,camara
160601,0.028354557907913774,0.06519785372709833,camara
160604,1.7024031230784666,0.23694726775445119,camara
160610,1.7621322219845883,-0.15097641615371102,camara
160619,-0.9047876597724386,-0.1341449846882953,camara
160632,-0.6384435075848148,0.6482108069133984,camara
160635,0.2879944528570068,-0.2816597626553434,camara
160639,-0.8095262380291298,-0.3061854769923139,camara
160640,-0.4776558943600752,-0.1471864705785712,camara
160641,2.0257021017465298,1.1797434860027654,camara
160642,-0.6801703939738368,-1.2476311871720616,camara
160645,-1.7828170929173754,0.04053588424981512,camara
160651,-0.44264286335370234,-0.03820047191024048,camara
160653,0.3883604221026513,-0.7922516374880848,camara
160655,0.5206945646427906,-1.5750466668136478,camara
160665,-0.6596376237121953,0.20128946743114765,camara
160666,0.2339905321855855,1.6088484845011162,camara
160667,-0.7735206012702359,0.33478098002646495,camara
160669,-0.4344330628732132,-0.22660269924729157,camara
160673,-0.6958182615456252,0.4637199063827303,camara
160674,-0.8798969233902347,0.19470852806151923,camara
160758,-0.9058480881945533,-0.01587933282941486,camara
160976,0.18263588089378388,0.9945153767380498,camara
161550,0.19418358934538138,0.4571791115554791,camara
162332,-1.4054373520817653,0.48921291749687135,camara
164359,0.26638335893112036,-0.18894808131341104,camara
164360,0.014654022665378111,0.5771921420111081,camara
166402,-0.22834402240985072,0.9546413388230349,camara
171617,1.935619606164907,-0.26414986738295954,camara
171619,1.6503509968163148,-0.3371132910404168,camara
171623,-0.07242185035434985,0.740927974584218,camara
177282,0.6273521331006272,1.5604156057154364,camara
178825,1.3139498858854313,-0.021765556230682995,camara
178829,-0.8823053803970733,0.2786501996081468,camara
178830,0.41399474932484837,-0.3446830226648516,camara
178831,-0.9774782504748253,0.0842936266708559,camara
178832,0.7023084002829153,-1.0673500910871467,camara
178833,0.4289665850030066,0.4404524057027513,camara
178835,0.2680614012016797,1.144287469294577,camara
178836,-0.7109483444366946,0.18635767768167016,camara
178839,-0.17169940324782393,0.5634917964821831,camara
178842,0.6212272262931997,-0.29935953426078493,camara
178843,-0.10334949164793993,0.148002661309263,camara
178854,-1.0400140303300995,-0.030977699916102195,camara
178857,1.6634302493981654,-0.3401075963126376,camara
178858,-0.658689033926094,0.38254181199398546,camara
178860,-0.03267127421362991,-0.30538943439324867,camara
178861,-0.9246140718870932,0.09386972427180514,camara
178863,-0.09864827246753963,0.8605758695607215,camara
178866,0.8671588421743797,1.1926841317599886,camara
178871,-0.4510892356527247,0.02941543939922805,camara
178873,1.6874250893715825,-0.147575802663175,camara
178874,0.82770214576682,0.7164149821971638,camara
178876,-0.7404960432568548,0.49946608115332325,camara
178879,-1.2433168244748654,-0.6342238138554731,camara
178881,0.13069971228471716,-0.9263319792871675,camara
178882,-0.6030989909184779,0.5569000376073203,camara
178884,-0.8026746068135986,0.4609113468683742,camara
178886,-0.19233915237245822,0.5417435579836672,camara
178887,1.3892674918634573,1.3200354286305,camara
178889,1.7888389232293636,-0.39479057353796626,camara
178895,0.26449564459334785,-0.556764907004663,camara
178896,-0.7427231202986039,0.35978592049377367,camara
178908,-0.45322245727975813,0.025362515936225558,camara
178909,-0.26669135542951833,0.7152077748219354,camara
178910,0.192845105787381,-0.03289350281294795,camara
178912,0.18787277312297979,-0.554475282991597,camara
178916,0.6583450669542484,-1.5861575463133977,camara
178920,0.13617621734685387,-1.378643740272786,camara
178921,-1.426652255724391,0.38772898892390645,camara
178922,1.6461876540313216,0.03032274239495394,camara
178924,-0.3743882293707857,-0.09405045905060455,camara
178925,1.6361719281353295,-0.4438727911566634,camara
178927,0.8761167392260587,0.6275541209702368,camara
178928,-0.75704339672412,0.025856260889216266,camara
178929,-0.8136211603426653,-0.8043805570874959,camara
178930,-1.0243639503786957,-0.322649579377198,camara
178931,0.4525033494905198,-0.005910019518881441,camara
178933,-0.788107161994897,0.11911169596588149,camara
178934,-1.3177011943536585,0.14960731106459457,camara
178937,0.040490655676470824,0.7398374424080183,camara
178939,0.6238123899444997,-0.1381065563760241,camara
178945,-0.8660158028370724,0.3157283464627581,camara
178946,-0.833147387233423,-0.12358108993083645,camara
178947,-0.9155933483304874,-0.38087397344479607,camara
178948,-0.9138954151716442,-0.23962686398985175,camara
178951,1.0461361879309041,0.5898380494376091,camara
178952,-1.0238793459423814,0.8635493378350703,camara
178953,0.08711093210105555,-0.8256897390231672,camara
178954,-1.1808146769191004,0.3449625188350108,camara
178956,-0.04519667653801972,-0.11913270764989092,camara
178959,-1.613185061738425,-0.16688281990636214,camara
178961,0.1016319976208627,0.22032119858629878,camara
178962,-0.625883816096419,0.12588014367818257,camara
178964,1.1676426207579196,0.04291241337133327,camara
178966,-1.1796332393978712,0.46568919528753694,camara
178969,0.25304925526685484,-0.19241813144519038,camara
178970,1.7242030581932883,-0.35434842439355374,camara
178972,-0.5000413302115135,-0.12813575479795822,camara
178975,-1.0913633269611842,0.1401402339234607,camara
178977,-0.03650853375756839,-0.6110081489599783,camara
178981,-0.5719422516148543,0.047069512344043066,camara
178982,-0.49642241333297116,-0.07625084416530847,camara
178983,-0.8393372255584771,0.014106850076863894,camara
178984,-0.45385185599945305,0.031285722306122546,camara
178985,-0.7825767957194235,0.3803451793504524,camara
178986,1.575822257331452,-0.22629589129592337,camara
178987,0.8842783821799001,2.07858421136675,camara
178989,0.21933902064010835,-1.4190057150669821,camara
178990,0.009387390133888462,-0.22339388202337995,camara
178992,0.044744991411499804,-0.20363975688944533,camara
