id_principal,casa,id_documento,sigla,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2205388,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,502981994eea39cc5219deed51de3b53,0.3333333333333333,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2205388,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74156,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,502981994eea39cc5219deed51de3b53,0.3333333333333333,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG),174156,Prop. Original / Apensada,Proposição
2205388,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74400,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,502981994eea39cc5219deed51de3b53,0.3333333333333333,camara,Dep. Paulo Pimenta (PT/RS),Dep. Paulo Pimenta (PT/RS),174400,Prop. Original / Apensada,Proposição
2205388,camara,2206105,PDL 378/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2019-06-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758792,502981994eea39cc5219deed51de3b53,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2205388,camara,2224970,PRL 1/0,Parecer do Relator,204468,2019-10-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1819610,502981994eea39cc5219deed51de3b53,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Parecer,Outros
2205388,camara,2226705,PRL 2/0,Parecer do Relator,204468,2019-10-23,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1825166,502981994eea39cc5219deed51de3b53,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Parecer,Outros
2205388,camara,2229226,CVO 1/0,Complementação de Voto,204468,2019-11-11,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832743,502981994eea39cc5219deed51de3b53,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Parecer,Outros
2205388,camara,2230733,VTS 1/0,Voto em Separado,204517,2019-11-26,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1837665,502981994eea39cc5219deed51de3b53,1,camara,Dep. Zé Vitor (PL/MG),Dep. Zé Vitor (PL/MG),1204517,Voto em Separado,Recurso
2205470,camara,2205470,PL 3214/2019,Projeto de Lei,204421,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756966,f6ccbd94e38be9b8486e82091baf30a3,1,camara,Dep. Edna Henrique (PSDB/PB),Dep. Edna Henrique (PSDB/PB),1204421,Prop. Original / Apensada,Proposição
2205479,camara,2205479,PDL 341/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204488,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756978,d86aa2eb6e79f844c0e3b9719c75a062,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2205521,camara,2205521,PL 3226/2019,Projeto de Lei,178863,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757050,15ca3093ce9b8e88a41e215985f16b9e,1,camara,Dep. Uldurico Junior (PROS/BA),Dep. Uldurico Junior (PROS/BA),1178863,Prop. Original / Apensada,Proposição
2205521,camara,2224097,PRL 1/0,Parecer do Relator,204495,2019-10-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1817304,15ca3093ce9b8e88a41e215985f16b9e,1,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA),1204495,Parecer,Outros
2205541,camara,2205541,PDL 345/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204530,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757105,b04a0b2cba942b72902e03a7c1ff457c,1,camara,Dep. Rodrigo Agostinho (PSB/SP),Dep. Rodrigo Agostinho (PSB/SP),1204530,Prop. Original / Apensada,Proposição
2205603,camara,2205603,PL 3231/2019,Projeto de Lei,204496,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757281,5327cd6bb373fbd4e8196d06a7f06bb7,1,camara,Dep. Celso Sabino (PSDB/PA),Dep. Celso Sabino (PSDB/PA),1204496,Prop. Original / Apensada,Proposição
2205604,camara,2205604,PL 3232/2019,Projeto de Lei,205865,2019-05-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757283,525ce85eda2628ca2dc45781ab2d3250,1,camara,Dep. Reinhold Stephanes Junior (PSD/PR),Dep. Reinhold Stephanes Junior (PSD/PR),1205865,Prop. Original / Apensada,Proposição
2205754,camara,2205754,PDL 353/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74848,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757656,22aa18f33a3fff84340a32a1ad07b221,1,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ),174848,Prop. Original / Apensada,Proposição
2205833,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,558afde1d19415eca8b1cdae6e641693,0.3333333333333333,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2205833,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74156,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,558afde1d19415eca8b1cdae6e641693,0.3333333333333333,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG),174156,Prop. Original / Apensada,Proposição
2205833,camara,2205833,PDL 362/2019,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74400,2019-05-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,558afde1d19415eca8b1cdae6e641693,0.3333333333333333,camara,Dep. Paulo Pimenta (PT/RS),Dep. Paulo Pimenta (PT/RS),174400,Prop. Original / Apensada,Proposição
2206299,camara,2206299,PL 3276/2019,Projeto de Lei,204488,2019-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1759361,552e97510ea438d36134be0814f878ca,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2206302,camara,2206302,PL 3278/2019,Projeto de Lei,204488,2019-06-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1759368,c3099eb4e251b9662356f92c7a340a1c,1,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
