id_leggo,casa_origem,casa_revisora,criterio_aprovada_em_uma_casa,casa_aprovacao,data_aprovacao,criterio_avancou_comissoes,comissoes_camara,comissoes_senado,criterio_req_urgencia_apresentado,casa_req_urgencia_apresentado,data_req_urgencia_apresentado,criterio_req_urgencia_aprovado,casa_req_urgencia_aprovado,data_req_urgencia_aprovado
e654feb4454f214ada6de4345e302535,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
34e1f8e38448fcc61fb82cb28fb25603,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
1270f03c716a4570a402b2a5fd58c9ed,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1b67774eb0f3207270bd416f90a42966,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
01c04d6284a833b4f7e9842c9a9c5b8c,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
188944938af28df4d79f2a953582a04a,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b0e9cacbaede556a73e7ad2253acaf91,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
731cd66c6a8e83493395da3dbeac2d0d,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
f57192757d29464dc6c46911cc05e19b,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
eec1ed8c9fbcb2b39eff322200afa9ec,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4d94519df691f20f949825f39cf1ce11,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9273a3c1a2a082128d4a31da60b99690,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ca59318392063b9fe30642bbacf6872f,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
894b644825e997da706eecce45587bfd,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
d59e1d877ae87cee1b1890a7e3851bab,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b53eab4b004fe7ace5033b50a090760a,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
eeae8e7e3f20388f3208fa9261f360de,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b8aaeaaf5faa2cfe4aaf4b75f0803e64,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ce112216bee2aa963f43555257ca5c67,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
988d78122ed33a61c576d0e6865600ff,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
77e3633a970e9bd4f286f09242fe000c,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e62d9f3f92c029a14ca67f5e807fb2ca,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
f246904f35d3940c0002f1739b37c6f1,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f6f7690bd63cc0b2cc54f868299b1af2,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
8a779033a5bbe77224ada9dcb090a932,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
32ac0f20588c1da510f1d70052e99455,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e716ed0a9fc1cb4120e82220fef1aea0,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
de3f5ea41b23d966b9a59c20a29ed2c8,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1ab8034309a7a59d5f28e7cfb484fdd5,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e727e187e03bb56486ab7c1973489cdb,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
de9b739549ae4977723266c8dc7876a1,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5183c1921472592dc6499c780f571796,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e4a1d801c23cd0572972d9ad59d14c02,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
d287ea4f1e3c848fbdf0a27e1735b249,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
46686b2025975ac4c5315193b026014e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2b181fecc8d5533ca1bc8eae0cf437b4,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0a344af0c04a677cb5e21b32091378cc,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
740213c0e046c248a888b97abbc43d9c,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a3d8bfd5d200e41f93592a3d82765130,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b901f66941d8c43d9b4f020261fa2977,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
d4ddf919fe99f0da4e86c366e2b9f412,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
52098ae3b1c88eecc13d3d47b3db9181,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
cc89a2b1fd9c44b6eb12e54ecd78d7a1,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
3891f14b72446fd8c4180c77b263d3f7,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9ca5de5742dc7d9b0a3a2642ab18ee6e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
953c71c2f759249b4eacc826a12a30ec,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2ade9888b0c0cef2dce4766918f4f36e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1cc09df8c21a9842c5ff78876c0af88d,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
25aeedc1de860b9780d09883f7526c0e,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
0394d43a5340e23fee411e2dd5bf1e6a,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
14ce89d9d7b5a3e4d64552ff9eb541d6,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
75f60888c2d90329aeb6c7f400eb43b9,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
d6f2efe0b9a93f4f74332a982a090e09,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f11f9cd5a80e42979fb1b7fcc6ad8a54,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5ad48ef3efba6be6675e07fa36373340,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
74a59c48b1cd5947280dcd1c7fbbafaf,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b25b35840d5f536f6fa4994a13373b49,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
aedcc562e73ec3b768d52bdcaebe11d4,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
20c2677848edd8de65f7256a628efcdd,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
3f99f9f7b32cf7cbd0d05a48a598beb8,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
74158184663e4e411652143a6eed021e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0ef322fded07408326d49b7613102894,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ae190262ecc392d00472d6fbdfe95088,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5d3a2322559958c920a00a702b55d6f3,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9e36ad0202c89996fc0f1ee1bdb905f9,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
cd718fc669ddbbc5ead682da1768bace,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
54e059dfd83e60ccf9d1aca0785162b6,camara,senado,FALSE,NA,NA,FALSE,NA,NA,TRUE,camara,2019-11-05T21:18:00Z,FALSE,NA,NA
fd413bbecb633683a6761f80be9181f0,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
c4f7298afbdba0577b1ca549376e74f8,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
233afc93fd30fe6ebf3775a8c5373a53,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
39e3cd41d7e4d9559babb3c92aea152c,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
993ef0e756b19e1a5f2364c9703b5a9f,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
afce104a0cfa16808d45df263c64fa3e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1fdbf44b45f763d78889a4a8b16981df,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a8171713efe896f451c6f2c8729d2683,camara,senado,FALSE,NA,NA,FALSE,NA,NA,TRUE,camara,2020-09-22T17:03:00Z,FALSE,NA,NA
85e4291df7244618dd773687ae35cc51,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
24405767db3342d52d98fe327b82000d,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4cbe7d4e6fb481207dd9529dde0ae6f8,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
22e1696ba9774b557b99f3c02a7b76d1,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e930c2f9ea803cca320833675408d71f,camara,senado,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
617bfc397871ddac7a06400c51e43b50,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4fc4df4b9dfd1736231dea9a6f35acf7,camara,senado,FALSE,NA,NA,TRUE,CCJC,,FALSE,NA,NA,FALSE,NA,NA
39a4b0b89cf11fbed9533ed80d1f31f3,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9e9274204fac2dc2519a2b35ed3fe656,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a2ff9643323350760f35690a2745a8c3,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
600a916357dd173bb610a95968fa78a4,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
61ec739d5b643c39dfd9b1f33a8bef16,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
fe7cb699a293bda85e96ff3dc5213b2f,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
c94b73b6596e82c1ea649739cd474b95,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b705a261cd591e128d22b3cd678aba66,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b5b3a11cc57cf3ec141d4e1de49f7057,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
468566097eb58091861706e7171146ab,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e1c80019896a8957f8e0af802ecce20f,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f02a8744647412fe39b66e5a36e8dd77,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
c1bf6ad46de6caad5f67655847f4774b,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ed5b51ab8181f4c455f2126ef459fbbe,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
401155d203eb228705feed831c2340b9,camara,senado,FALSE,NA,NA,FALSE,NA,NA,TRUE,camara,2020-12-08T10:48:00Z,TRUE,camara,2020-12-09T13:55:00Z
c746ee925159a6e93fcba7c6c79ab309,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
77b38623aa86a7b8a72afb407f622e95,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4cee2938cb403453dac5b077c5a3b148,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f02ed5004d566b7e5d8bd12026e7348a,camara,senado,FALSE,NA,NA,FALSE,NA,NA,TRUE,camara,2019-09-03T15:44:00Z,FALSE,NA,NA
b5c62f3d5e5ab27c2496359855ce8b4e,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
028492f72874907250d0505ce7b0bf2b,camara,senado,TRUE,camara,NA,FALSE,NA,NA,TRUE,camara,2019-08-14T18:26:00Z,TRUE,camara,2019-10-17T09:00:00Z
8e8514724c8d7024d889f4bd1ca06d67,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
74dbee5272804176a03850c295c1aa54,camara,senado,TRUE,camara,NA,TRUE,CCJC,,TRUE,camara,2019-08-14T21:06:00Z,TRUE,camara,2019-10-30T17:01:00Z
ab7942259ef008be00aba3bcd4d095b1,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5cd45a5038311877d079915dac713cb6,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2f9960c5629a3e520b7b475dc6ccc4a9,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a7d1954317d49860e7d094740c4cb59c,camara,senado,FALSE,NA,NA,TRUE,,CDH,TRUE,camara,2019-11-19T16:25:00Z,TRUE,camara,2019-11-19T13:00:00Z
0a47e56a70f7c68aa7176ebe6ae36476,camara,senado,TRUE,senado,NA,TRUE,,CI,FALSE,NA,NA,FALSE,NA,NA
93eaced4ff4d64d99ea77fc595009965,camara,senado,TRUE,camara,NA,FALSE,NA,NA,TRUE,camara,2019-05-28T15:46:00Z,TRUE,camara,2019-06-25T14:00:00Z
d8a02979d2829415b1b87a300ce96d86,camara,senado,TRUE,senado,2019-12-17T14:25:00Z,TRUE,,CI,TRUE,camara,2019-11-26T15:50:00Z,TRUE,senado,2019-06-03T14:00:41Z
2d91f5e7e59961f0789f968aa0ec00ed,senado,camara,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
826978a4a6119ef3625f8f655abaa1f5,senado,camara,TRUE,senado,NA,TRUE,,CTFC,FALSE,NA,NA,FALSE,NA,NA
e7ed0cf5a317d76a8ff1ff522f61812e,senado,camara,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
aee869ac22101da1ca80553ef1b48ce7,senado,camara,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
82ed1e9560dc4ddab2e56a801d2eb0f3,camara,senado,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,TRUE,camara,2020-07-07T13:55:00Z
eaad6a95ed22f2ae06485a3512ae9e3e,senado,camara,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
40ccf3c29d8d8c799dd114d48ab95c6b,senado,camara,TRUE,senado,NA,FALSE,NA,NA,TRUE,camara,2020-10-13T15:13:00Z,FALSE,NA,NA
53b4585f954ff88798c1da5ab7265d3c,senado,camara,TRUE,senado,NA,FALSE,NA,NA,TRUE,camara,2020-12-11T14:30:00Z,TRUE,camara,2020-12-14T13:55:00Z
2279e51c1818c4d5eaa8ca05bf8e10f9,senado,camara,TRUE,senado,NA,TRUE,,CAE,FALSE,NA,NA,FALSE,NA,NA
8abf7654fbd33384df0d5ee00bdd933b,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5a4a116465040efd1246bf4612a8e02e,senado,camara,FALSE,NA,NA,TRUE,,CCJ,FALSE,NA,NA,FALSE,NA,NA
6ca119cd90139946049c113136bef565,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
88d5abe1f8cbfc8664546cb0685008b5,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e0f5d1ca11d2c6b703ea6c36ccb40dbd,senado,camara,FALSE,NA,NA,TRUE,,CAE,FALSE,NA,NA,FALSE,NA,NA
0951066ca224f67a5ce614571b61c229,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
60211d690442e4790271643cd0ad3dc2,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
fedcd6759fc40f3fb0968e8024baf121,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9691c5966cca049801359fe89b5166a0,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1f8fbe1054bb174908f989d6e29ccf32,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
6c74bedf8b714e465f7fe246047a3710,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ff29ff4d916a03cd3753ede7dd6b982c,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
375ef8c5e25da01d57a22f8a33fa4bb1,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2d8e49e60313f657cf1870f22524cb41,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1865182af6d37f87234698314e7cbf89,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4c04ec8caeab978a8777a5b6fec31fc6,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2248dff228becaf25dba94d74e629842,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9365bf8da2953679ce72de33d4648f66,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
c9f0b0979086bb844be663a309d34a46,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
99da4c897f087ff611abdaeb5259ffe4,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f7e1f34e5ffcdf29fd417c97f06aed94,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
46f21b82789c07a457d65619991a3e56,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ad9a166563c2b6a16683d400807968cd,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
d015c5e324b9f1e9802bf27a39d4f6de,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
d6e50d85963fb11027eb81cf33bd9284,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2e151a23e0aa2a0fb0e2201e9a5cf7f2,senado,camara,TRUE,senado,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
3b5600a471a8a8963f871d84d12ecab0,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1500badc155ea18ae6494b247a96c52f,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ec3dbed2d3301d16b28eea24b99ee293,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
7ef9a245638bf643a4aafe7bdb59fce3,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9beba6e170796ac2e3c566455e81b0dd,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
fd91e219410c99797253583155372fc3,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
528b129ac1078010f36741d9c81eed63,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
15a86f2c1f06a7ed346e413e22d922b4,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
174918a8ca09646dac9b3129465fa44c,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
2910a0a3952ecfa66450c10972e4c6ee,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
8d586dc2f46e2e13fed1fde33fa79f42,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0aae05928abb6a83a51cbfd42d935b69,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9bf8748d316c4477868db3932db87f60,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0ed08f124eb6abb9f44ff7f736630477,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
9748f842c85768b1073df07ce4032e90,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1a74054629a02e97250b77cfc97e5e82,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1973c4b6e45af8a78f781b41ddaf3987,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
162063385d8d75aa905e6efb0a53a975,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
abd12935c2bfaa6ded47f2a7c5fe75eb,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
57787c5911fa085b010161fe1ce8d620,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0ea9962317f8137607c3bdf36ac40ce2,senado,camara,FALSE,NA,NA,TRUE,,CI,FALSE,NA,NA,FALSE,NA,NA
a2fb06e44cb548d95fa3144ce7a6c2ba,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b8b7b29c9cec9e90d28283d2e14e674d,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
7f9600865fe9990e2484f26f6ea9e6c9,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a09b639691bf7971bcfbf2a1d0a92fe3,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
5b6dc6647355a71b84b2af01c50e9385,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
6dfd44aa84fda3908878ad70308ee41d,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
bb11bd8140ae5e01dbf0944857bc71e9,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
4aa48de07ffa76e8eeed3a75c25034a3,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
91223a8f8656506811b60b70e889d5f9,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
17616f03d63d1c483336c7b232f057c2,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
f9bd7e777361dbd947f299ca037b45ca,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
1d5f1af19f04d44e5413beafca8f9ef7,senado,camara,FALSE,NA,NA,TRUE,,CCJ,FALSE,NA,NA,FALSE,NA,NA
b07a1fa9fc92647d95996f1cf2d0e050,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
e56e3cdbc6506aff6322820bf2e45ffb,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
0bb217da1e776f91e1544d7d9cc67215,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
ca3f10dd9ddb8b43db025b84e0f231e9,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
daa56dae713f27b1143ea567d69fbaef,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
b5538ce6f5ee64cbc724580efe60b347,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
fa25d0ef3929442479d163ad825f2620,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
a8627a07771b873fb5cd7ae6b362b83e,senado,camara,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
